DATE,SRAD,Tmax,Tmin,RAIN,VAPO,WIND,q,Tavg,qsat,RH2,RH,dewpoint,lcl,tendt,tendq,bowen,R2,R1
1971-03-06,7.2,-2.0,-8.7,7.2,3.1,0.5,0.0019029854428818161,-5.35,0.0025264738495769964,0.7527474276694418,0.7543503681189524,-9.00876240203032,532.3661807339208,0.009867476851851858,0.0032195367628916906,3.064874725328245,0.6014644996995708,0.58712558594433
1971-03-07,6.0,-1.4,-12.2,0.0,3.6,0.0,0.002209918578830496,-6.8,0.0022614075286697785,0.9771810310227121,0.9785432477436414,-7.082103550965821,140.72149529899355,-0.01683275462962963,0.008048841907229211,-2.0913262831651585,0.4361236568752173,0.6523726772835274
1971-03-08,6.0,-1.0,-5.0,2.2,3.7,0.0,0.002271305206020232,-3.0,0.003015178146722422,0.7527289224208723,0.7546468165748992,-6.725641085624937,507.1136550553567,0.044113425925925924,0.0016097683814458423,,0.7426174253492905,0.6511239517444083
1971-03-09,6.1,-0.4,-4.6,11.4,4.6,0.0,0.0028237848507278555,-2.5,0.003129412411775953,0.9020605177273011,0.9040243408960842,-3.8543717016918086,208.31073707925253,0.005804398148148148,0.014487915433012569,0.40063721899715704,0.7325966856461695,0.7748209617513652
1971-03-10,9.8,3.8,-8.3,1.8,4.4,0.0,0.002701011596348384,-2.2500000000000004,0.003187961239932783,0.8468398999814475,0.8488679985667158,-4.446231138911236,308.24408583738074,0.0029021990740740688,-0.0032195367628916737,-0.9014337427436041,0.4085769336525363,0.5487206024843932
1971-03-11,16.1,4.4,-6.4,0.0,3.3,0.5,0.0020257586972612877,-1.0,0.0034955828710264755,0.5786660533684579,0.5807321731774452,-8.207044691905509,903.1552096079564,0.014510995370370375,-0.017707452195904277,-0.8194852206760022,0.453577210648771,0.394570263953455
1971-03-12,11.6,1.0,-5.6,1.4,3.3,6.0,0.0020257586972612877,-2.3,0.003176174087392133,0.6370631606027707,0.6390091160955381,-8.207044691905509,763.290675822131,-0.015091435185185183,0.0,,0.6137243401751407,0.5022780028479196
1971-03-13,15.7,3.2,-16.0,0.2,2.2,1.9,0.001350505798174192,-6.4,0.002331931342965493,0.5785670272609674,0.5799384017979861,-13.311052890564673,939.7642661344195,-0.04759606481481482,-0.01770745219590426,2.687911523817289,0.22948290644248356,0.28621896455442525
1971-03-14,15.0,9.1,-4.6,0.0,3.9,0.8,0.002394078460399704,2.25,0.0044225143240922745,0.5402380629197845,0.5427764363673451,-6.0377170639444575,1022.8162632791528,0.10041608796296297,0.027366062484579328,3.6693655881092524,0.3765132259537519,0.33761631375608775
1971-03-15,6.5,5.8,1.2,1.4,7.2,2.9,0.004419837157660992,3.5,0.004833456261685016,0.9140459070031791,0.9170826854900759,2.2787315165076043,152.73276618285345,0.01451099537037037,0.05312235658771281,0.27316174022533407,0.7229306207659065,0.7809313040081476
1971-03-16,9.7,14.6,3.0,6.2,8.6,0.0,0.005279249938317295,8.8,0.006978192519232972,0.7552433068635122,0.7597196763774542,4.798873184768075,501.4275183177594,0.06152662037037038,0.02253675734024177,2.7300564780234855,0.4563514224885966,0.5178681211724354
1971-03-17,6.6,9.8,3.4,0.0,9.6,0.0,0.005893116210214655,6.6000000000000005,0.006002564972696962,0.9816582442975017,0.9853164377541873,6.385138694618427,27.034365240863757,-0.025539351851851855,0.016097683814458422,-1.5865233872287408,0.643836369677252,0.7928423286827764
1971-03-18,11.5,14.6,5.8,2.0,9.4,0.0,0.005770342955835184,10.2,0.007669998134666058,0.7508890580128689,0.7558093474117463,6.079972040167184,517.2283685442316,0.04179166666666665,-0.0032195367628916616,,0.5551884092725663,0.5660418998861504
1971-03-19,13.2,17.8,3.0,0.0,6.9,3.7,0.004235677276091784,10.4,0.007773638463084939,0.5429411066520592,0.5474338445802678,1.6826629422058341,1085.625194547582,0.0023217592592592717,-0.04024420953614606,-0.05769175953559087,0.3720800758636343,0.33877146605231
1971-03-20,13.2,20.4,9.4,0.0,8.4,2.4,0.005156476683937824,14.899999999999999,0.010459153694403214,0.49038306333518483,0.49612895067916135,4.4621633836900445,1303.7558158005663,0.05223958333333331,0.024146525721687635,2.1634409825846457,0.4920607674333503,0.35065626640939723
1971-03-21,13.5,21.4,4.4,0.0,8.2,2.4,0.005033703429558351,12.899999999999999,0.009178096042851342,0.546162975441525,0.5514891257207359,4.118284482243163,1097.1635399512134,-0.023217592592592592,-0.003219536762891708,,0.3282932364565355,0.32187422469541566
1971-03-22,13.3,20.6,12.0,0.0,7.8,6.7,0.004788156920799408,16.3,0.011447865435940669,0.41545874206455163,0.42115422415622417,3.4076565733021886,1606.3494209297382,0.03946990740740743,-0.0064390735257833474,,0.5778902954098587,0.3216138426738296
1971-03-23,11.4,15.8,5.4,0.2,7.0,5.0,0.00429706390328152,10.600000000000001,0.00787851941936936,0.5434533465046077,0.5480092310463649,1.8838606023199855,1085.7604341062029,-0.06617013888888888,-0.012878147051566738,,0.49990744246094365,0.3902237469617648
1971-03-24,17.1,9.2,1.5,0.0,5.0,1.2,0.0030693313594867995,5.35,0.0055039658175273015,0.5562962696893656,0.5595056725885627,-2.7362337326801733,1001.8175822809312,-0.060946180555555576,-0.032195367628916866,1.893010859761565,0.58559632193275,0.4299336390019225
1971-03-25,17.6,10.8,-3.4,0.0,4.8,0.1,0.0029465581051073275,3.7,0.004902263461287919,0.5998817686661371,0.6028322644914383,-3.2849527875058357,865.2525712838,-0.01915451388888888,-0.0032195367628916846,,0.36763773784545634,0.3708066073470979
1971-03-26,18.0,14.5,-3.6,0.0,4.7,1.2,0.002885171477917592,5.45,0.005542454314346246,0.5191711855927709,0.5222952530971465,-3.5669710039164975,1115.5741982429886,0.020315393518518517,-0.0016097683814458308,,0.2841531632763837,0.28485558726183813
1971-03-27,15.2,14.8,-2.6,0.0,5.8,0.1,0.003560424377004688,6.1000000000000005,0.005798508680272293,0.6126450041295102,0.6161683381159203,-0.7199059657758767,847.4706073826429,0.007545717592592597,0.017707452195904264,0.4261323147515215,0.300243797236205,0.34478068039343873
1971-03-28,7.4,10.0,5.8,0.0,8.6,0.0,0.005279249938317295,7.9,0.006563259798983217,0.8033257123631774,0.8075467115499754,4.798873184768075,388.7988438185747,0.020895833333333332,0.045073514680483574,0.46359449626813853,0.7513029193125462,0.700799629022406
1971-03-29,7.5,8.0,4.8,5.6,8.3,0.1,0.005095090056748088,6.4,0.005920189880999257,0.859915758097423,0.8636984819872162,4.291140434413609,264.3326733423617,-0.017413194444444443,-0.0048293051443375045,3.6057349709744275,0.8021330362508785,0.7740907753192274
1971-03-30,7.5,5.2,3.0,12.2,7.5,2.4,0.0046039970392302,4.1,0.005042493870961252,0.9126374728785549,0.9158085324604948,2.853193376058486,156.04203002421986,-0.026700231481481488,-0.012878147051566738,2.0732976083102863,0.8569236387044394,0.8480563383665677
1971-03-31,10.4,10.8,3.0,23.0,8.3,0.0,0.005095090056748088,6.9,0.006128036020832342,0.8305760824823512,0.8345092292216899,4.291140434413609,326.9284346276135,0.03250462962962963,0.012878147051566738,2.5240144796820876,0.585443392821092,0.6411864252043569
1971-04-01,12.2,12.8,3.4,0.0,7.6,1.2,0.004665383666419935,8.1,0.006653524808617754,0.6997891918659882,0.7040027235345984,3.040162441190028,632.2917860470532,0.013930555555555547,-0.01126837867012092,-1.236251990048366,0.5277478969438409,0.5144938562975964
1971-04-02,15.2,13.4,6.8,0.0,8.7,3.7,0.005340636565507031,10.1,0.007618639201999405,0.699390680814196,0.7042194495178006,4.964638075263553,643.3875930334584,0.023217592592592592,0.017707452195904264,1.3111763530816039,0.6429901584313553,0.5663149939098122
1971-04-03,12.8,17.0,6.5,0.0,8.9,2.9,0.005463409819886504,11.75,0.00850631507847402,0.6403117924744817,0.6455767354392202,5.291173316667738,809.0868376795918,0.01915451388888889,0.003219536762891708,,0.4997193696386679,0.4596309592542674
1971-04-04,18.2,21.4,4.8,0.1,8.5,1.9,0.005217863311127559,13.1,0.009299612313777399,0.5587817442737077,0.5642371485358837,4.631394405840155,1058.9357598259564,0.015671875,-0.006439073525783392,-2.433871105407718,0.3376019539491144,0.3336501109647602
1971-04-05,9.0,20.8,11.6,0.0,10.2,0.8,0.00626143597335307,16.2,0.011374590255632928,0.5476433364115099,0.5542634963489641,7.268068526227558,1120.8466997588177,0.035987268518518516,0.027366062484579297,1.3150327541200801,0.5559344312290416,0.415418879055817
1971-04-06,8.0,11.6,9.7,13.3,11.0,4.4,0.006752528990870961,10.649999999999999,0.00790493501720201,0.8532257909787296,0.8582933824007211,8.376515160940247,286.61392365751794,-0.06442881944444445,0.012878147051566808,,0.8811165329013686,0.8058517817155425
1971-04-07,17.7,18.4,9.6,18.7,10.2,1.2,0.00626143597335307,14.0,0.009864280387830368,0.632457169385561,0.6385435745205676,7.268068526227558,845.586813872023,0.03888946759259261,-0.012878147051566808,-3.019803038191054,0.5648454731749314,0.48225284825439796
1971-04-08,20.9,20.2,5.0,0.0,9.5,0.5,0.00583172958302492,12.6,0.008998461911707488,0.6460163730303946,0.6516041888728118,6.233265228231483,798.6473224951351,-0.016252314814814817,-0.01126837867012085,1.4422939883897703,0.3686057385284167,0.40150988815082334
1971-04-09,17.5,17.8,9.6,0.0,10.5,2.4,0.006445595854922281,13.7,0.00967276911474344,0.6642006832925388,0.6702610802802662,7.69244823725028,755.3126108918287,0.012769675925925922,0.016097683814458447,0.7932616936143689,0.5865604221056596,0.5155217961665587
1971-04-10,16.0,19.2,9.4,0.0,9.8,0.5,0.006015889464594128,14.3,0.010059147354683924,0.5956189173811977,0.6016886330665332,6.684737013669145,955.357112472715,0.006965277777777794,-0.01126837867012092,-0.6181259950241849,0.5301067406130977,0.4407303729375094
1971-04-11,13.5,18.2,6.0,0.0,9.2,0.8,0.005647569701455711,12.1,0.008705993986092874,0.6467037472697913,0.6521105487451812,5.769010776445015,793.6516415451955,-0.025539351851851865,-0.009658610288675077,2.6442056453812297,0.4475642156043046,0.440468793033769
1971-04-12,10.6,13.0,9.0,0.0,8.0,2.4,0.00491093017517888,11.0,0.008092054980384242,0.6049428490893438,0.6098481302504876,3.7669019036748455,903.8675169670599,-0.012769675925925922,-0.019317220577350084,0.6610514113453092,0.7666432011651259,0.5345296563670601
1971-04-13,12.0,14.0,7.4,0.0,7.3,0.8,0.004481223784850728,10.7,0.007931429163620177,0.5630376258304643,0.5677011225090426,2.4725362060070597,1025.8981505090562,-0.003482638888888897,-0.011268378670120897,0.30906299751209304,0.6443306904737404,0.4569968719607984
