DATE,SRAD,Tmax,Tmin,RAIN,VAPO,WIND,q,Tavg,qsat,RH2,RH,dewpoint,lcl,tendt,tendq,bowen,R2,R1
1971-01-23,3.7,10.9,6.8,2.8,9.6,0.1,0.005893116210214655,8.85,0.007001912049562746,0.840705106029641,0.8451984389054821,6.385138694618427,309.808531684152,0.0017413194444444485,0.012878147051566716,0.13521506141154097,0.7580246897187475,0.7366972799259175
1971-01-24,8.4,17.6,4.0,1.9,9.7,0.5,0.005954502837404392,10.8,0.007984653915973718,0.7442203440691222,0.7493383523472603,6.535620283935231,535.6640844839374,0.02263715277777779,0.001609768381445865,,0.40433638216871104,0.482288863649253
1971-01-25,6.4,16.6,6.5,0.0,9.9,0.5,0.006077276091783864,11.55,0.008394046369195005,0.7223108002231172,0.7276686732715609,6.832515106924958,592.7126132109224,0.008706597222222221,0.0032195367628916846,2.7043012282308077,0.5125752256416504,0.5244280222555382
1971-01-26,5.1,14.9,5.7,0.0,9.7,0.0,0.005954502837404392,10.3,0.007721664022951619,0.7697715442511448,0.7747365946530369,6.535620283935231,472.96484180275525,-0.01451099537037037,-0.0032195367628916846,4.507168713718013,0.5407881227152018,0.5729108120937935
1971-01-27,9.8,15.6,0.2,0.0,8.0,0.8,0.00491093017517888,7.8999999999999995,0.006563259798983217,0.747003136192,0.7512062433023027,3.7669019036748455,517.2057199434634,-0.027861111111111125,-0.02736606248457932,1.018089874157481,0.3501543454897165,0.4517189064589378
1971-01-28,4.5,11.1,2.6,0.4,7.3,1.2,0.004481223784850728,6.85,0.00610696387005396,0.7325908226853983,0.736489109415669,2.4725362060070597,546.780893560534,-0.012189236111111109,-0.011268378670120897,1.081720491292323,0.5578345181540315,0.5528034099520349
1971-01-29,10.0,14.8,-1.2,0.0,6.9,0.0,0.004235677276091784,6.800000000000001,0.00608595607077864,0.6946824305157285,0.6985276035576308,1.6826629422058341,638.323940227182,-0.0005804398148148024,-0.006439073525783369,0.09014337427435834,0.332883736914777,0.4101701197784013
1971-01-30,7.5,14.2,0.2,0.0,6.6,0.8,0.004051517394522575,7.199999999999999,0.006255829937231983,0.6462052667584552,0.6500802431990907,1.063172958468865,764.529598633282,0.004643518518518502,-0.0048293051443375505,-0.9615293255931681,0.3832124980275879,0.4078517789187069
1971-01-31,6.0,14.6,3.4,0.0,7.4,0.1,0.004542610412040464,9.0,0.0070735005234635025,0.640568426511681,0.6449413904513764,2.6640036815294423,790.9130253141454,0.020895833333333343,0.012878147051566763,1.6225807369384824,0.46944058880715944,0.4456074531018631
1971-02-01,4.3,13.3,3.2,0.0,7.9,1.2,0.004849543547989143,8.25,0.006721944884879001,0.7200920402059288,0.7243736734701495,3.5882855472290784,583.0741502553353,-0.008706597222222221,0.00804884190722919,-1.0817204912923262,0.5036113648267933,0.5176048521321222
1971-02-02,4.1,10.7,-1.3,6.8,7.0,6.7,0.00429706390328152,4.699999999999999,0.005259523820795168,0.816216533948072,0.8195916423167976,1.8838606023199855,351.74359398746674,-0.041211226851851857,-0.014487915433012559,2.8445242548798175,0.4323051420798507,0.5443709393922326
1971-02-03,7.0,-0.6,-2.9,12.9,3.8,3.7,0.0023326918332099676,-1.75,0.003307991713173335,0.7044792253890373,0.7065636987040232,-6.377651608078228,599.2264854581751,-0.0748767361111111,-0.05151258820626698,1.4535619101740584,0.8442281860797618,0.6494656094575441
1971-02-04,4.3,0.4,-3.5,0.5,4.2,1.2,0.002578238341968912,-1.55,0.003357118869279182,0.767391656893247,0.7695337103694025,-5.062506039993237,459.53439678492106,0.0023217592592592587,0.006439073525783381,0.3605734970974403,0.7507619988284798,0.6675449057986858
1971-02-05,8.7,0.6,-4.4,0.0,4.5,2.9,0.00276239822353812,-1.9000000000000001,0.003271567248697052,0.8439342950615019,0.8460172222000031,-4.147378886200088,309.1951155865668,-0.004063078703703704,0.004829305144337527,-0.8413381598940293,0.6917003727757088,0.7049632012488231
1971-02-06,4.3,1.2,-1.4,0.0,5.3,2.4,0.0032534912410560075,-0.09999999999999998,0.0037331430673816996,0.8710958957529243,0.873464687721388,-1.9486404932609225,231.70544277838297,0.020895833333333336,0.012878147051566728,1.6225807369384864,0.827923962518573,0.7951692643560471
1971-02-07,4.4,2.8,0.2,0.0,5.9,1.2,0.0036218110041944243,1.5,0.004191134818016934,0.8636662104306216,0.8663334707223954,-0.48550227085271136,247.35294794371018,0.018574074074074076,0.009658610288675077,1.923058651186348,0.8299618500014776,0.7896395683343942
1971-02-08,5.1,5.1,0.4,0.0,5.8,0.5,0.003560424377004688,2.75,0.004583007064239963,0.776077909025688,0.7790141386362958,-0.7199059657758767,431.8517872989742,0.01451099537037037,-0.001609768381445854,,0.7163983593380973,0.660410199221991
1971-02-09,4.5,5.6,2.7,0.0,7.0,1.9,0.00429706390328152,4.15,0.005060270835754443,0.8485257687659364,0.8517610123127283,1.8838606023199855,283.1201346179131,0.016252314814814817,0.01931722057735012,0.8413381598940288,0.8159056313734318,0.7698327774872786
1971-02-10,4.5,7.2,2.5,1.7,8.0,0.8,0.00491093017517888,4.85,0.005315060959440386,0.9235897311354133,0.9269200079338494,3.7669019036748455,135.72887410450502,0.0081261574074074,0.016097683814458422,0.504802895936417,0.7204336914518514,0.7879760523625343
1971-02-11,10.6,7.3,-0.3,0.1,5.7,0.8,0.0034990377498149523,3.5,0.004833456261685016,0.7229510281827277,0.7260237926796435,-0.9579228440089796,554.3995407028335,-0.015671875,-0.03702467277325437,0.4232819313752568,0.5850165995707824,0.5576041043380386
1971-02-12,11.1,9.1,-4.7,0.0,5.0,0.5,0.0030693313594867995,2.1999999999999997,0.004406743142148775,0.695573502338015,0.698350971812594,-2.7362337326801733,612.4416854465916,-0.015091435185185189,-0.01126837867012092,1.3392729892190645,0.3736842543399055,0.43284142789242025
1971-02-13,11.7,11.9,-4.0,0.0,5.5,0.0,0.0033762644954354803,3.95,0.0049894953627935305,0.6755792128183954,0.6787048001957751,-1.4452866335975558,670.2849020325499,0.020315393518518524,0.008048841907229234,2.524014479682081,0.32679462673940135,0.3950217330336682
1971-02-14,9.5,12.6,-2.7,0.0,5.9,0.1,0.0036218110041944243,4.949999999999999,0.005352374474285304,0.6754984100115868,0.6788531811197323,-0.48550227085271136,676.0602775145087,0.011608796296296285,0.006439073525783369,1.8028674854872035,0.3438730271616785,0.40468049624732527
1971-02-15,9.2,13.8,-1.4,0.0,7.0,0.8,0.00429706390328152,6.2,0.005838820006244409,0.7348077664980845,0.73853528874561,1.8838606023199855,538.7225555559085,0.01451099537037038,0.017707452195904264,0.819485220676003,0.34997562830063644,0.44394493425813775
1971-02-16,7.7,15.4,5.7,0.0,8.4,2.4,0.005156476683937824,10.55,0.007852182167245024,0.6549140332748278,0.659806280008041,4.4621633836900445,761.8634261582191,0.05049826388888889,0.022536757340241794,2.2407067319626695,0.5236744222833387,0.48042852775776296
1971-02-17,4.9,11.2,5.5,0.0,9.1,2.9,0.005586183074265976,8.35,0.0067679044790328316,0.8244124449672317,0.8287618807061312,5.61128255667468,343.8085670101827,-0.025539351851851865,0.011268378670120897,-2.266461981755345,0.6792900704795771,0.6845539071260346
1971-02-18,5.0,5.5,3.0,12.6,7.9,0.1,0.004849543547989143,4.25,0.00509599186505332,0.9514031203929693,0.9545556307038884,3.5882855472290784,82.91971909837608,-0.047596064814814806,-0.019317220577350133,2.4639188968325105,0.8392467674182096,0.8748590448418176
1971-02-19,9.0,13.2,1.2,12.3,8.2,1.9,0.005033703429558351,7.199999999999999,0.006255829937231983,0.8036536374062373,0.8076754536715977,4.118284482243163,386.0087161486143,0.03424594907407407,0.004829305144337527,,0.4395640628862206,0.5407789106953298
1971-02-20,5.1,9.0,4.0,3.3,6.9,3.7,0.004235677276091784,6.5,0.005961251102690333,0.709303657783471,0.7130864338913528,1.6826629422058341,600.9851813366105,-0.0081261574074074,-0.02092698895879593,0.38830991995109043,0.7087545355451176,0.601364269474932
1971-02-21,5.2,4.6,1.9,0.2,6.2,1.9,0.0038059708857636322,3.25,0.004748654670731516,0.8007255980993125,0.803771445386679,0.197153896309778,380.4510927169739,-0.03772858796296296,-0.011268378670120897,3.348182473047667,0.8262907208839536,0.7310140085865786
1971-02-22,5.2,3.7,2.0,0.0,6.9,0.8,0.004235677276091784,2.85,0.00461571965232392,0.917313227586117,0.9202083108098842,1.6826629422058341,145.87937915542693,-0.004643518518518517,0.011268378670120897,-0.41208399668278967,0.8864531216044885,0.8665713802064428
1971-02-23,5.3,3.1,0.5,9.6,7.0,0.0,0.00429706390328152,1.8,0.004282362336199578,1.0034478664177389,1.006012461101325,1.8838606023199882,-10.488868553845792,-0.012189236111111112,0.0016097683814458423,,0.830340071524159,0.9171604433177838
1971-02-24,5.4,5.5,2.0,1.6,6.1,1.9,0.003744584258573896,3.75,0.004919600644475776,0.7602584118303268,0.7634075426054123,-0.02707937907219104,470.41546855792546,0.022637152777777777,-0.014487915433012593,-1.5624851540889098,0.7816485338623924,0.6755240725993782
1971-02-25,5.4,4.8,1.2,0.0,6.2,0.8,0.0038059708857636322,3.0,0.004665177618801758,0.8151218639803955,0.818112460338874,0.197153896309778,349.33673470932615,-0.008706597222222221,0.001609768381445854,,0.7749678412671972,0.7208735417147534
1971-02-26,7.7,6.3,-0.6,0.0,6.3,0.5,0.0038673575129533674,2.85,0.00461571965232392,0.8372371772550774,0.8401901968264159,0.4182028183889426,303.22728390411544,-0.0017413194444444433,0.0016097683814458197,-1.0817204912923377,0.6130626757320566,0.6601125482313039
1971-02-27,12.5,0.6,-5.2,5.2,3.1,4.4,0.0019029854428818161,-2.3000000000000003,0.003176174087392133,0.5983796579389418,0.6002812908776267,-9.008762402030321,860.7826878762187,-0.05978530092592593,-0.051512588206266946,1.1605959437823887,0.6511506701288702,0.48564131641585584
1971-02-28,12.3,-0.9,-7.5,0.0,2.7,0.8,0.0016574389341228722,-4.2,0.00275602090747656,0.6007266034040183,0.6023764274331695,-10.761076993455442,868.8072911165472,-0.022056712962962962,-0.006439073525783369,3.4254482224256897,0.6089651361434163,0.471682150919411
1971-03-01,12.2,1.0,-8.8,0.0,3.2,1.2,0.001964372070071552,-3.9000000000000004,0.0028188775111397516,0.6962665784071271,0.6980347581920681,-8.602323050702307,639.1366695167974,0.0034826388888888867,0.008048841907229211,0.43268819651692897,0.4796009719966948,0.48705745730707356
1971-03-02,6.6,0.1,-4.6,0.0,3.8,2.4,0.0023326918332099676,-2.25,0.003187961239932783,0.7310917269842997,0.7331132714894363,-6.377651608078228,545.3571868703814,0.01915451388888889,0.009658610288675042,1.9831542340359285,0.7064604191455252,0.6172342424528542
1971-03-03,7.3,-0.4,-4.6,0.2,4.1,2.9,0.0025168517147791756,-2.5,0.003129412411775953,0.8037630613309048,0.8057608255812924,-5.380491256783239,396.1569219454436,-0.002902199074074074,0.004829305144337527,-0.600955828495735,0.7325966856461695,0.690601291995782
1971-03-04,5.8,-1.5,-8.5,0.0,4.0,1.2,0.00245546508758944,-5.0,0.0025944620723564135,0.9462936349644074,0.9478875146762714,-5.705450131463033,166.27494943855032,-0.02902199074074074,-0.0016097683814458308,,0.5888387710370201,0.7302013964392484
1971-03-05,8.9,-2.6,-7.0,13.2,3.1,3.7,0.0019029854428818161,-4.8,0.0026340400113791106,0.7219296578679227,0.7235922288762532,-9.00876240203032,591.6360192981836,0.0023217592592592613,-0.01448791543301258,-0.16025488759886283,0.7172776491309906,0.613765649356043
1971-03-06,8.3,-0.5,-7.6,7.4,3.6,0.5,0.002209918578830496,-4.05,0.002787291415500554,0.7923964439473958,0.7941729225940063,-7.082103550965821,437.515686609395,0.008706597222222221,0.008048841907229211,1.081720491292323,0.5868904568103199,0.6108143685835298
1971-03-07,6.1,0.8,-9.7,2.4,4.2,0.1,0.002578238341968912,-4.449999999999999,0.002704597233917657,0.953159192866736,0.9548163611151591,-5.062506039993237,146.6191819273359,-0.004643518518518512,0.009658610288675054,-0.4807646627965874,0.45340739822649795,0.6485392132579766
1971-03-08,6.1,-0.8,-4.3,0.1,4.3,1.9,0.0026396249691586476,-2.55,0.0031178181717994046,0.8462197704850477,0.8482028164356312,-4.751182923098075,313.4110977058718,0.022056712962962955,0.0016097683814458308,,0.7715131408472363,0.7457280551550264
1971-03-09,6.2,0.4,-3.4,7.6,5.2,0.5,0.0031921046138662715,-1.5,0.003369501639331508,0.9471835518248438,0.9492618153710229,-2.206672221848731,112.52040690789661,0.012189236111111109,0.01448791543301258,0.841338159894029,0.7563887380814309,0.8264841690840871
1971-03-10,6.2,1.6,-1.8,7.8,5.7,0.1,0.0034990377498149523,-0.09999999999999998,0.0037331430673816996,0.9370698275025389,0.9393865509456437,-0.9579228440089796,108.69075552412522,0.016252314814814813,0.008048841907229234,2.019211583745664,0.7811862189958987,0.830990667834042
1971-03-11,15.5,5.2,-4.6,0.8,3.9,0.5,0.002394078460399704,0.30000000000000027,0.0038432569890446923,0.6220246769996529,0.6243646346451026,-6.0377170639444575,782.8631354130315,0.004643518518518522,-0.028975830866025176,-0.16025488759886272,0.4917958512792571,0.44098929595061515
1971-03-12,9.3,1.7,-5.7,0.5,4.0,3.7,0.00245546508758944,-2.0,0.0032474829888252694,0.755512973170874,0.7575814012184903,-5.705450131463033,489.94200823915526,-0.02670023148148148,0.0016097683814458423,,0.5792314430202513,0.5789912884650965
1971-03-13,17.9,1.0,-9.6,0.0,3.0,0.1,0.0018415988156920801,-4.3,0.002735347868610799,0.6726566199783351,0.6743571298683525,-9.427056166724185,696.3332113414943,-0.026700231481481478,-0.016097683814458422,1.6586380866482286,0.45045236562386887,0.4566163662253815
1971-03-14,16.8,6.2,-8.0,0.0,4.0,0.5,0.00245546508758944,-0.8999999999999999,0.0035212969003944965,0.6965733370741083,0.6987883717324608,-5.705450131463033,608.4679937601311,0.039469907407407405,0.016097683814458422,2.451899780262599,0.35380928001167283,0.4220201649974914
1971-03-15,8.0,9.4,1.2,0.6,7.4,0.8,0.004542610412040464,5.3,0.005484810725891066,0.8274325329665997,0.8309506905615582,2.6640036815294454,329.60602786035344,0.07197453703703703,0.054732124969158656,1.3150327541200786,0.565457362759175,0.6277913079731011
1971-03-16,12.0,15.4,3.1,2.9,8.8,0.1,0.005402023192696768,9.25,0.007194258899675865,0.7495266690023652,0.754138765906537,5.128726162235969,516.6924534870169,0.045854745370370376,0.022536757340241794,2.0346647336212746,0.4365180698554006,0.5033060766986088
1971-03-17,6.7,10.4,5.3,1.0,9.7,0.0,0.005954502837404392,7.85,0.0065408640850084625,0.9098171672317383,0.9139438585383207,6.535620283935231,165.32846561156566,-0.016252314814814817,0.01448791543301258,-1.121784213192039,0.7065436859508301,0.7695809119461735
1971-03-18,11.3,14.0,5.7,7.6,9.4,0.5,0.005770342955835184,9.85,0.00749157438971478,0.7689109012704272,0.7737266247907884,6.079972040167184,473.3648728517183,0.023217592592592592,-0.004829305144337527,-4.80764662796588,0.573194781494004,0.5884617255385624
1971-03-19,11.9,17.0,2.0,0.1,7.6,1.2,0.004665383666419935,9.5,0.007316843173670416,0.6359239221676397,0.6404374450087412,3.040162441190028,806.7294944710849,-0.0040630787037037,-0.028975830866025187,0.1402230266490046,0.36451868068376947,0.39249385284634064
1971-03-20,14.5,20.5,6.0,0.0,8.0,1.2,0.00491093017517888,13.25,0.009391683845811093,0.5205474322104503,0.5258698621254853,3.7669019036748455,1183.8639717767537,0.04353298611111111,0.006439073525783392,,0.38783611484521685,0.3319022494082793
1971-03-21,15.0,22.0,3.8,0.0,8.0,1.2,0.00491093017517888,12.9,0.009178096042851346,0.5327761856701876,0.5380381714348642,3.7669019036748455,1140.34368544715,-0.0040630787037037,0.0,,0.3034117715347131,0.30270598195888154
1971-03-22,11.2,21.4,9.8,0.5,9.9,1.2,0.006077276091783864,15.6,0.010943609657874222,0.552607539886818,0.5590021467429357,6.832515106924958,1099.5896505464498,0.03134375,0.030585599247471004,1.024787833855885,0.4752878939310464,0.38860424688836775
1971-03-23,12.7,18.0,6.5,2.4,7.3,6.0,0.004481223784850728,12.25,0.008792835823450224,0.5074376007028524,0.512352025663191,2.4725362060070597,1218.3437048432943,-0.03888946759259259,-0.0418539779175919,0.9291701655972519,0.4691322201481781,0.3539249709840117
1971-03-24,16.8,10.0,3.1,0.0,5.5,1.9,0.0033762644954354803,6.55,0.0059818763723144255,0.5629399955070006,0.5664494767830585,-1.4452866335975558,992.1229836798972,-0.0661701388888889,-0.02897583086602516,2.2836321482837936,0.62193949471828,0.4481858092585155
1971-03-25,18.4,12.3,-1.0,0.0,5.4,0.8,0.0033148778682457443,5.65,0.005620149059061709,0.5884560579289332,0.5918160059085944,-1.6948950223539931,911.4085528255164,-0.010447916666666661,-0.0016097683814458423,,0.3975168120516248,0.37775585804287115
1971-03-26,18.7,15.4,-2.4,0.0,5.7,0.8,0.0034990377498149523,6.5,0.005961251102690333,0.585513352958441,0.589071401910248,-0.9579228440089796,926.2158476887842,0.009867476851851848,0.004829305144337527,2.0432498168854982,0.2931859348871606,0.32600507240705345
1971-03-27,15.1,15.0,3.7,0.0,7.9,1.2,0.004849543547989143,9.35,0.007243072164214383,0.6679319702400723,0.6724682179058021,3.5882855472290784,720.2997085376435,0.03308506944444444,0.035414904391808506,0.9342131515706432,0.4672642497958426,0.4636015687459448
1971-03-28,8.2,10.7,7.2,4.3,8.8,3.7,0.005402023192696768,8.95,0.00704956586381067,0.7650222572116763,0.7695501531584817,5.128726162235969,479.14653148287186,-0.0046435185185185225,0.014487915433012604,-0.32050977519772517,0.7895394975303521,0.6843520380930925
1971-03-29,8.9,12.2,6.2,4.2,9.2,2.9,0.005647569701455711,9.2,0.007169961915516965,0.7864648542357138,0.7910778957635373,5.769010776445015,430.67223737527263,0.002902199074074074,0.0064390735257833474,0.4507168713718029,0.6674228848110196,0.6478316067334109
1971-03-30,7.6,7.3,2.1,12.8,7.3,2.9,0.004481223784850728,4.7,0.005259523820795168,0.8513547045517117,0.8547169984160887,2.4725362060070597,278.5063273788355,-0.052239583333333325,-0.030585599247470983,1.7079797230931426,0.6954257380235247,0.7141245546785406
1971-03-31,9.3,11.6,1.7,13.5,8.8,2.4,0.005402023192696768,6.6499999999999995,0.006023317072997438,0.8962916370395031,0.9001062327033468,5.128726162235969,190.95466467290706,0.02263715277777777,0.024146525721687635,0.9374910924533464,0.506116443150232,0.6446814253724341
1971-04-01,13.9,14.8,3.1,0.0,8.7,3.7,0.005340636565507031,8.950000000000001,0.00704956586381067,0.7562821447062009,0.7608052650544078,4.964638075263553,499.5700288881946,0.0267002314814815,-0.001609768381445865,,0.4536988236896358,0.5171710205901581
1971-04-02,9.4,12.1,7.1,0.8,8.8,5.0,0.005402023192696768,9.6,0.007366393498926554,0.7318851462677346,0.7365931048509589,5.128726162235969,560.483305926238,0.007545717592592576,0.001609768381445865,4.687455462266657,0.7147202197466367,0.6237579161910429
1971-04-03,17.1,17.3,7.5,0.0,9.2,2.9,0.005647569701455711,12.4,0.008880445212550847,0.6338880516222346,0.6393676386252011,5.769010776445015,831.1487013406536,0.03250462962962963,0.0064390735257833474,,0.5251139356365555,0.4661822460838321
1971-04-04,19.0,20.7,5.1,0.0,9.4,0.8,0.005770342955835184,12.899999999999999,0.009178096042851342,0.6265531433697519,0.6321948514359657,6.079972040167184,855.1494439662415,0.005804398148148128,0.003219536762891708,1.802867485487186,0.3598954056591581,0.3852032426852021
1971-04-05,14.6,23.8,10.4,0.0,11.0,1.9,0.006752528990870961,17.1,0.01204930499756142,0.5574196355334433,0.5644940732461962,8.376515160940247,1096.5927310163845,0.04875694444444448,0.0257562941031335,1.8930108597615654,0.4276159195600313,0.3731892312077129
1971-04-06,11.2,16.7,9.3,6.4,10.9,0.8,0.006691142363681225,13.0,0.009238676963835034,0.7223958201109484,0.7282966568001193,8.241930173630731,599.0424149072246,-0.04759606481481483,-0.0016097683814458423,,0.6162874366595117,0.5737413570910048
1971-04-07,12.9,18.0,9.0,12.5,11.6,0.1,0.007120848754009376,13.5,0.009546934242459757,0.7440555140769806,0.7501818649623068,9.162052899992227,547.0128900727025,0.005804398148148148,0.011268378670120874,0.5151049958534882,0.5562881582257729,0.5624013237554158
1971-04-08,21.2,19.6,4.5,0.3,10.8,1.9,0.006629755736491489,12.05,0.008677216259085395,0.7624669919246492,0.7680465438063034,8.106250495513308,496.60111745729284,-0.01683275462962962,-0.012878147051566716,1.3070789269782255,0.369455049855956,0.47375777315861134
1971-04-09,13.4,17.7,10.1,0.0,10.8,3.7,0.006629755736491489,13.899999999999999,0.009800072949283532,0.674341616119869,0.6805082204550218,8.106250495513308,728.9491583216563,0.021476273148148123,0.0,,0.6103891494374267,0.533604303072575
1971-04-10,10.1,19.2,11.3,0.2,10.4,1.2,0.006384209227732543,15.25,0.010698949799726826,0.5941224278506317,0.6005745278094508,7.55219202533599,966.9023248825858,0.015671875000000016,-0.006439073525783416,-2.433871105407712,0.6018107956605991,0.46771386515817326
1971-04-11,8.9,16.4,9.0,0.0,10.9,0.8,0.006691142363681225,12.7,0.00905799030313263,0.7369403745085311,0.7427434289674737,8.241930173630731,561.3481221258276,-0.029602430555555562,0.008048841907229258,-3.6778496703938783,0.6155886626068855,0.5847976793628229
1971-04-12,10.0,15.0,10.2,0.3,10.3,2.9,0.006322822600542808,12.6,0.008998461911707488,0.7007639107809145,0.7064761205673644,7.410739475090536,652.3987215717901,-0.0011608796296296254,-0.009658610288675077,0.12019116569914631,0.7298496439000538,0.6044425516561054
1971-04-13,10.7,15.9,8.8,1.1,6.8,2.9,0.004174290648902048,12.350000000000001,0.008851156435647418,0.4693947336026702,0.47413145624694697,1.4788649025155827,1352.2251664879414,-0.002902199074074053,-0.05634189335060449,0.05151049958534835,0.6270217918991785,0.3766573710695507
