DATE,std_RAD,std_TMAX,std_TMIN,std_RAIN,std_VAPO,std_WIND,std_q,std_TAVG,std_RH,std_dewpoint,std_lcl,std_tendt,std_tendq,std_bowen,std_R2,std_R1,RAD,TMAX,TMIN,RAIN,VAPO,WIND,q,TAVG,RH,dewpoint,lcl,tendt,tendq,bowen,R2,R1,rolling_mean_RAD,rolling_std_RAD,rolling_mean_TMAX,rolling_std_TMAX,rolling_mean_TMIN,rolling_std_TMIN,rolling_mean_RAIN,rolling_std_RAIN,rolling_mean_VAPO,rolling_std_VAPO,rolling_mean_WIND,rolling_std_WIND,rolling_mean_q,rolling_std_q,rolling_mean_TAVG,rolling_std_TAVG,rolling_mean_RH,rolling_std_RH,rolling_mean_dewpoint,rolling_std_dewpoint,rolling_mean_lcl,rolling_std_lcl,rolling_mean_tendt,rolling_std_tendt,rolling_mean_tendq,rolling_std_tendq,rolling_mean_bowen,rolling_std_bowen,rolling_mean_R2,rolling_std_R2,rolling_mean_R1,rolling_std_R1
11,2.000255730776879,5.930687773881236,4.309486995098086,1.0587837307522945,1.5309076265142652,1.619904921291058,0.0009397725573075476,4.3349302981311215,0.12606063586003294,4.323592304100549,285.4638860542582,3.071275868018224e-05,1.1633963759865603e-05,1.7659185302885405,0.22195153948351717,0.18887628597259923,4.836666666666665,4.226666666666667,-4.206666666666666,0.4633333333333333,4.966666666666667,2.6933333333333342,0.003048869150423555,0.010000000000000054,0.7855290434850667,-3.4495029563420188,455.7247591607021,2.6119791666666676e-06,1.7707452195904314e-06,1.3668872092811437,0.5869591760523974,0.6065072578979662,4.5969999999999995,0.3318464987994178,4.194666666666667,0.500035060499156,-4.3596666666666675,0.7813022525735757,1.272,0.48430986917748853,4.926,0.14419465581439586,2.533333333333334,0.24447979542361073,0.003023905255366396,8.851623579230611e-05,-0.08249999999999998,0.6014079417048622,0.7813308646207948,0.01843921177648542,-3.695017935758341,0.5130365762299719,478.75579219724875,39.114032285670724,-5.436786265432098e-07,6.30818748527797e-06,-2.4146525721687607e-07,1.909107580309377e-06,1.2081995275758284,0.32422572583910697,0.5766197794706663,0.020422187886083267,0.5984792920204539,0.017187568322560062
12,1.868188008949209,5.743583126101403,4.487122058493182,1.4420611047681224,1.4551572968654245,1.4921287732169999,0.0008932719848510182,4.399693040494384,0.11553794072918554,4.090491838742958,265.7794000812675,2.7198456842391485e-05,1.756652023370347e-05,1.7046996549367248,0.20425922629612592,0.17534314416813135,5.143333333333331,5.156666666666666,-3.5233333333333343,0.5666666666666667,5.1899999999999995,2.51,0.0031859659511472987,0.8166666666666668,0.777494581035017,-2.7826076286781958,467.2474823265704,9.364429012345679e-06,3.5951493852290466e-06,1.0436520611581537,0.572951241516704,0.5937346459359217,4.732666666666665,0.22332946375862733,4.280666666666667,0.586078830074699,-4.340000000000001,0.8014092525816362,1.133,0.4650592687569942,4.927999999999999,0.148042369644222,2.5486666666666675,0.23685803426327326,0.00302513298791019,9.087821753634954e-05,-0.02966666666666664,0.6581365388000454,0.7777066310272702,0.014503849795111594,-3.686216367407893,0.5292500096026124,483.70380636801565,33.22848380299719,6.133314043209877e-07,6.993335870503592e-06,3.21953676289168e-08,2.2500103172758275e-06,1.1579826907224402,0.3044068147481767,0.5739793621591496,0.018798412613944715,0.5941744607087714,0.010691313066172941
13,1.8786795313754807,6.574420126520665,6.163709138564829,1.0606872636476634,1.4817820895528262,1.5945344868910982,0.0009096160470780735,5.875949666458914,0.13606705300179736,4.941533210192839,308.8607438850943,3.6245789234416295e-05,1.092193543298336e-05,2.095268471372697,0.18261697323699716,0.16875507150033414,4.943333333333332,3.7099999999999995,-4.92,0.3333333333333333,4.753333333333333,2.076666666666666,0.0029179110124187856,-0.6050000000000003,0.7839491180476998,-4.148077477871088,473.439141299943,-1.6503838734567904e-05,-7.02932193231351e-06,0.9969505986792532,0.5638586932385601,0.5932725385255685,4.776999999999998,0.2158900611851284,4.158,0.5613722164768209,-4.5373333333333346,0.6485821192664033,1.026,0.5162275314214952,4.893999999999999,0.14486093799925723,2.471333333333334,0.25322219784505806,0.00300426153466568,8.892524395315872e-05,-0.18966666666666665,0.5699278706799465,0.7797660326029502,0.013678230264599729,-3.802169380240462,0.48454707018259957,479.6884680820858,31.601666103872983,-1.8574074074074077e-06,8.263045720592092e-06,-5.473212496915862e-07,3.170452196179245e-06,1.1019155659971565,0.2725917246905047,0.5697796506593809,0.015240177927359305,0.5932516766807877,0.010283291861396435
14,2.1496965837761497,6.281519144173699,5.902619718415704,3.2430934572432215,1.477357846595249,2.3942075693342613,0.0009069001535477374,5.5521149020042335,0.15265841170266137,4.905507939651146,312.060924918381,4.196525278134171e-05,1.4628982842150875e-05,2.476027300305244,0.18426506691257621,0.16409278371616248,5.253333333333331,3.4100000000000006,-5.966666666666669,1.06,4.549999999999999,2.7866666666666666,0.0027930915371329875,-1.2783333333333333,0.7877158294188986,-4.758334848446774,472.29585020829666,-7.81658950617284e-06,-3.2731957089398804e-06,1.1374249741529616,0.5341115779145601,0.5764336762101953,4.864333333333331,0.21408461463221048,4.033000000000001,0.5761460934412855,-4.774333333333335,0.6978044050121226,1.0050000000000001,0.5094253601175193,4.845666666666665,0.1714070312745959,2.466333333333334,0.2455854682635405,0.0029745913315239736,0.00010522099526553062,-0.37066666666666664,0.6019065388259888,0.7822528024397277,0.012467689275479716,-3.9401721857469254,0.5433658411316433,476.05739086748133,29.952799238497835,-2.1011921296296297e-06,8.413078860988836e-06,-7.780547176988237e-07,3.2861450032685756e-06,1.0870348080063623,0.2653781435617596,0.5642016588820428,0.017149513726551647,0.591693511371667,0.011589039924001081
15,1.6861981994463444,6.100781935939446,5.488546067132395,0.9817940416553183,1.3882967320036281,1.5782465171719902,0.0008522285391623556,5.362133089020434,0.1176212170419694,4.460274242202852,230.3482751602085,3.594517438826455e-05,1.608620781124636e-05,1.8857148481361596,0.17640983483634134,0.13800773748243741,4.213333333333332,2.466666666666667,-5.500000000000001,0.4233333333333333,4.6433333333333335,2.5500000000000003,0.0028503857225100756,-1.5166666666666664,0.8196675869096498,-4.364173161863927,395.4397162986938,-2.7667631172839503e-06,1.5024504893494533e-06,0.413436597563509,0.5850048832438034,0.6257707464734525,4.809666666666664,0.2973066339116926,3.8316666666666683,0.7330104508038442,-4.915000000000001,0.686969099166679,0.8750000000000002,0.4701017751640019,4.821333333333331,0.18189129842970603,2.4440000000000004,0.223749198219131,0.0029596539189078045,0.00011165693325761392,-0.5416666666666666,0.6636124482568734,0.7889994093346306,0.012651784393130125,-3.9780790066937763,0.5598220490343139,460.80129088095026,28.028582970807864,-1.985104166666667e-06,8.393061698157697e-06,-3.9171030615182155e-07,3.3064100910337137e-06,1.0384726472387678,0.33807404564720606,0.565778959280258,0.01834709983388497,0.5968572315231632,0.014122551276284862
16,2.0220309580721803,6.293475000840703,4.227421430851552,2.992818991726927,1.1074927674188477,1.7448413292812088,0.0006798524562886979,4.592702857820205,0.11775901453748529,3.690329362089505,269.9994039607972,3.210542521105529e-05,1.3722863738446787e-05,2.3719122838334985,0.19587781679807023,0.16676871420060035,5.036666666666667,3.0099999999999993,-5.716666666666665,1.2600000000000002,4.296666666666666,2.7633333333333336,0.002637578748252323,-1.353333333333333,0.7601725439148317,-5.225659962829765,518.6245891553816,1.8961033950617312e-06,-5.580530389012254e-06,0.49274080153819855,0.5669253150554179,0.5771472745687127,4.848666666666665,0.29912299794772484,3.772666666666668,0.7762012593791182,-4.963666666666668,0.7277895673345348,0.9113333333333336,0.4857429081721176,4.759333333333331,0.2416394620703119,2.4896666666666674,0.23870768321252578,0.0029215942100501687,0.0001483343157243858,-0.5955,0.7085622941501742,0.7849000654202383,0.014740440531010193,-4.097237997701463,0.6857227438387336,468.75156032863185,32.16603268958941,-6.249402006172838e-07,7.717713203525542e-06,-9.980563964964223e-07,3.6647484480187946e-06,0.9676983545750455,0.3726977022120693,0.5667658450451349,0.018089399315405784,0.5943212205791961,0.015228856949600267
17,2.2031221315298843,7.2707420291998,5.14723449907868,3.744152529067097,1.3295924533307275,2.1187423074827296,0.0008161919624689983,5.715023808037617,0.1564566019647143,4.43513076166946,389.9661946616358,3.674729266213102e-05,1.5908675381409857e-05,2.2178532126395107,0.19220997102525997,0.1861595879120096,5.393333333333332,2.89,-5.866666666666666,1.3833333333333335,4.266666666666666,2.8300000000000005,0.002619162760095403,-1.4883333333333337,0.761660600587629,-5.503021602492069,544.8005659668738,-1.567187500000001e-06,-4.829305144337531e-07,1.661624094676252,0.562640651698806,0.5785777893048969,4.897999999999998,0.34560092592468555,3.6106666666666682,0.7742663592470804,-5.024333333333335,0.7787375823871762,0.8653333333333334,0.4022872875550447,4.707666666666665,0.2869294661036379,2.5196666666666676,0.26205008474255537,0.0028898777860021383,0.0001761363216545398,-0.7068333333333333,0.7559486109975572,0.7829114582598775,0.016481663813697173,-4.239448619121206,0.8168818519381978,473.4101503361309,39.45494616429112,-1.2924459876543208e-06,7.450838483761702e-06,-8.317136637470186e-07,3.6445315215281575e-06,1.0066387022335541,0.42475716096870875,0.5691161378017068,0.015432659103083137,0.5944502707434198,0.015073143792694333
18,1.833544397463902,7.093898949016018,5.678210014213744,1.5442738128956934,1.453054650070655,2.001117503888219,0.0008919812409019961,5.921496976000377,0.1683202817011286,4.342087259304835,374.0913199584361,4.2201675941514496e-05,1.4620836280747194e-05,2.958527261005796,0.18196639091773048,0.18172597993467296,4.646666666666666,2.4933333333333336,-5.8,0.6933333333333332,4.436666666666666,2.5633333333333335,0.002723520026317954,-1.6533333333333333,0.8028836621088725,-4.989861770483045,465.0746894721646,-1.9154513888888886e-06,2.7366062484579344e-06,0.8343928550029537,0.5765636529221839,0.6129333584160596,4.900999999999998,0.34300793641611915,3.4823333333333344,0.8466652814220226,-5.112666666666668,0.8144479308702106,0.8593333333333334,0.4045842249294065,4.664999999999997,0.29287105830061744,2.5596666666666676,0.23020897645293123,0.0028636861584011844,0.00017978366470563397,-0.8151666666666667,0.8098629856682893,0.7843215490343127,0.01760473556027709,-4.341748548276163,0.8426036091317781,474.3327224376735,39.104998824293766,-1.2576195987654319e-06,7.446606907566391e-06,-6.868345094168922e-07,3.7649567932944734e-06,0.9964146459384524,0.4278486740448785,0.5700806071050122,0.01558075231120406,0.5959109106462128,0.01615913260862211
19,1.8889150324988153,5.7156409722915535,5.107465799841612,2.2754966617139356,1.1810817173204002,1.799220776419295,0.0007250262306176058,4.859657998467481,0.12680213437962132,3.936296945155434,256.5443510941469,3.42650203654957e-05,1.4604019645730424e-05,2.218743204425252,0.1844570904118209,0.16794290988890628,4.740000000000001,2.0799999999999996,-5.699999999999998,0.9266666666666665,4.356666666666667,2.526666666666667,0.0026744107245661643,-1.8100000000000003,0.794402237892784,-5.089185713344724,451.9314033607833,-1.8187114197530848e-06,-1.2878147051566743e-06,0.9987160545394738,0.5963486214394587,0.6160826082652336,4.883999999999999,0.34670512607177356,3.3580000000000014,0.9567449961480446,-5.176666666666668,0.8347425122326028,0.842,0.39676531608670496,4.631666666666665,0.30827376802021744,2.579333333333334,0.2163947011057958,0.0028432239493379387,0.00018923886869832223,-0.9093333333333333,0.8692970056031584,0.7859347781412127,0.017727297670726505,-4.40326243240735,0.8751601421038404,471.2105921456217,39.56620106888297,-1.0931616512345677e-06,7.410555264257663e-06,-5.365894604819472e-07,3.701127721531036e-06,1.0415606531334858,0.3979629467538284,0.5712272278418865,0.017135428794460665,0.597575251955986,0.017374330916559974
20,1.837051610785515,5.050963263087296,4.947913759829757,1.9704162580239377,1.3161944446364884,1.6140226037813847,0.0008079673768210172,4.450365153557628,0.12783281578230388,3.922800154876478,257.13620024444805,3.52476126494719e-05,1.4922889919799727e-05,1.230423471583186,0.1939193055139184,0.17070204178882925,4.6800000000000015,2.013333333333333,-4.623333333333332,0.7433333333333334,4.673333333333333,2.710000000000001,0.0028688017106669964,-1.3050000000000002,0.8202973043242899,-4.157356548124728,388.610631090911,5.862442129629629e-06,5.097599874578498e-06,1.5253046977162807,0.6460218367860495,0.6607906493813374,4.888666666666665,0.34325313698403764,3.145666666666668,0.9993998816573829,-5.182333333333334,0.8303220407516753,0.7853333333333334,0.36138690323137157,4.6133333333333315,0.29870915703042533,2.601000000000001,0.21767032496500385,0.002831969734353154,0.00018336747660786993,-1.0183333333333333,0.8404191341156236,0.7893772507724741,0.02079152312045475,-4.446778167047634,0.8479277915447221,463.3188828340317,47.4643230865834,-1.265358796296296e-06,7.203629929203363e-06,-2.95124203265071e-07,4.0011211691369065e-06,1.047112994430818,0.4049276573654716,0.5791385649867942,0.029044593191739545,0.6041250544979346,0.026412924700026735
21,1.6609788001996424,5.049034276615359,3.858951379212549,4.322282549392348,1.1288484621837922,1.4944341180973264,0.0006929619970178324,3.6416792261547273,0.14676954584001906,3.1432839656195504,309.26063346076813,3.648604740897908e-05,1.8446129805525713e-05,1.9893590058249524,0.2021993206906774,0.17813233660884845,4.466666666666667,2.896666666666666,-4.056666666666667,2.0166666666666666,4.746666666666668,2.466666666666667,0.002913818570606136,-0.5799999999999997,0.8026995878031982,-3.7945760346349955,427.3874452353774,8.416377314814813e-06,1.1804968130602886e-06,1.191075140644165,0.6416418138002736,0.6448032243908965,4.851666666666665,0.36849460186675465,3.012666666666668,0.9253078233221825,-5.167333333333334,0.85100347448189,0.9406666666666668,0.5106224717361894,4.591333333333331,0.2771156553133606,2.578333333333334,0.21878593179319672,0.0028184646763714126,0.00017011195421160605,-1.0773333333333333,0.7786452305522257,0.7910943052042873,0.021144424293759914,-4.481285474876931,0.8089592827114073,460.4851514414992,48.79532633824007,-6.849189814814814e-07,7.762901219347817e-06,-3.541490439180852e-07,3.971503173085168e-06,1.02953178756712,0.3931463159925701,0.5846068287615818,0.035180124771992324,0.6079546511472277,0.029403635128108306
22,1.7145221511828161,5.8534359690423,3.5478988439492682,3.04408980790986,1.1899966193325882,1.4102294587891653,0.0007304987882801577,4.1023948710674984,0.13127736582377855,3.497956200799202,313.9398652486928,3.0307221450736112e-05,1.574636219666888e-05,1.809295928131621,0.1913966461157376,0.17183645297575426,4.62,2.626666666666666,-4.599999999999999,1.1800000000000002,4.666666666666668,2.7433333333333336,0.0028647092688543476,-0.9866666666666664,0.80786969475112,-4.089948591823755,418.9169155458484,-4.72091049382716e-06,-1.287814705156676e-06,1.304991076718139,0.62630405169161,0.64474288581853,4.7993333333333315,0.35952231682650276,2.759666666666668,0.5393330357550808,-5.275,0.6684203785561439,1.0020000000000002,0.49737136186650155,4.538999999999999,0.18589821986277427,2.6016666666666675,0.22308858894734732,0.0027863390081421173,0.00011411664717951616,-1.2576666666666667,0.41531499275836015,0.7941318165758976,0.021155447294496678,-4.612019571191487,0.5760459261440258,455.65209476342704,50.41765519696543,-2.093452932098765e-06,6.974747080706698e-06,-8.424454529566575e-07,3.7244832115512264e-06,1.0556656891231184,0.4027578348440883,0.5899421097790724,0.0372035303902049,0.6130554751354885,0.03104145156462637
23,1.8442236631006095,6.052410937875876,3.834903226760838,1.932864588438978,1.176010204037363,1.7456810415567259,0.0007219129996656696,4.424203285637278,0.12518641440770223,3.131615038254218,308.4744408253585,3.265288033073247e-05,1.5855413136011434e-05,1.5802849764028128,0.19994412968787795,0.18171613903856554,4.876666666666667,3.093333333333334,-3.88,0.73,4.81,2.9133333333333336,0.0029526967678263016,-0.39333333333333337,0.8014008959424839,-3.6234649148331255,431.3728379756224,6.887885802469136e-06,2.3073346800723747e-06,1.6222395349113201,0.6389239846011509,0.6469440240235805,4.792666666666665,0.35716579820498967,2.6980000000000013,0.4457320237957312,-5.171000000000001,0.7981166875298266,1.0416666666666667,0.4518528384931549,4.544666666666666,0.19385115837915046,2.685333333333334,0.14885737643300792,0.0027898175836828685,0.00011899868789719284,-1.2365,0.4557042101632308,0.7958769943653762,0.02094084860432867,-4.559558314887691,0.6429909615545597,451.445464430995,50.52348793512828,2.4571952160493877e-07,5.3344980016432565e-06,9.122020828193087e-08,3.122896365448568e-06,1.118194582746325,0.4394927249129462,0.5974486389153315,0.03889062113069157,0.6184226236852897,0.03186979023468178
24,1.655367445406108,6.537250467754843,3.1244696101622726,2.9134034290207538,1.1100170859200695,1.7555691352110707,0.0006814020502761244,4.299324993798311,0.1473225121320894,3.014760859575327,341.13873319871544,3.466044587881768e-05,1.2945622187320684e-05,1.6592264068981033,0.20452539436397055,0.19335241913630896,4.709999999999998,4.476666666666666,-3.31,0.8966666666666666,5.0600000000000005,2.806666666666668,0.0031061633358006407,0.5833333333333334,0.790594144281861,-2.9092265031378983,454.9245043087501,1.1337924382716043e-05,4.024420953614607e-06,1.1181601864380415,0.6128462000517582,0.6253194436621161,4.7383333333333315,0.3185392973411876,2.8046666666666678,0.693703960767982,-4.905333333333334,0.934366095275295,1.0253333333333334,0.4540631380472692,4.595666666666666,0.2533628150486632,2.687333333333334,0.1504954779682387,0.0028211247635496336,0.00015553088671134204,-1.0503333333333331,0.7327618985727902,0.7961648258516725,0.02083572702115547,-4.3746474803568045,0.8207787089153142,449.7083298410404,50.02309940167867,2.161170910493827e-06,5.552361479139895e-06,8.209818745373796e-07,3.101927503409195e-06,1.116268103974833,0.4394412838148438,0.6053221011290513,0.0320033179318173,0.6233112004304818,0.028258065429210225
25,2.1041393249617704,6.1068917164775085,4.201504930160254,1.57381226881457,1.3568938497687386,1.1560933025227382,0.0008329513689179927,4.616228557161574,0.13850054331131353,4.149140927169264,330.8129589301852,3.65190624212068e-05,1.4990996769222944e-05,2.1620932071444035,0.19631036869422971,0.1808895125663943,5.753333333333331,4.496666666666666,-3.733333333333333,0.7966666666666666,4.8566666666666665,2.3,0.0029813438605148447,0.38166666666666665,0.7550693907620971,-3.6910348379634788,530.5334146589425,-2.3411072530864197e-06,-3.273195708939878e-06,0.7672635677482961,0.5867997177481279,0.5847578702359103,4.892333333333331,0.39869865473055,3.0076666666666676,0.8607204131595987,-4.728666666666667,0.9755456845868625,1.0626666666666666,0.41251352390849866,4.617,0.2664649700184134,2.662333333333334,0.1911243535463714,0.0028342205773501106,0.00016357385773644415,-0.8604999999999998,0.8370085807191769,0.7897050062369172,0.022672327719055512,-4.307333647966759,0.8488557143629661,463.2176996770653,51.94374676309781,2.2037364969135797e-06,5.5118691984155425e-06,3.434172547084465e-07,3.3435642837913733e-06,1.1516508009933117,0.3877700442138954,0.6055015845794838,0.0318815140241145,0.6192099128067277,0.03072958881172691
26,1.928086419582719,6.154356460936908,4.7869362457306295,2.6371004627383297,1.4495540336778499,1.748089268874454,0.0008898323305676017,4.752388691580485,0.14327726536659496,4.1857751948431865,322.21081393122535,3.705243156871195e-05,1.647588485719794e-05,1.736444065953889,0.2096627887697111,0.18401477967430172,5.48,4.910000000000001,-4.279999999999999,1.1133333333333335,4.85,2.806666666666667,0.002977251418702196,0.31500000000000006,0.7565867425801858,-3.7358339485813246,527.7015609728688,-7.739197530864188e-07,-1.073178920963922e-07,1.6623055442065977,0.5558323446920616,0.5683981655492133,4.936666666666666,0.43912932935666493,3.197666666666668,1.050154662330657,-4.585000000000001,0.9179664186009274,1.048,0.4072921722550619,4.6723333333333334,0.24946386957277508,2.666666666666668,0.19413626371414672,0.002868187844395098,0.0001531374555877277,-0.6936666666666665,0.8923024040351532,0.7893464261034525,0.023213208063783422,-4.158351046541915,0.7990504604295852,464.12539685881404,53.08628330297765,1.936734182098765e-06,5.592507038694446e-06,8.907385044000327e-07,2.640058923205848e-06,1.2686072752601516,0.3404422247218082,0.6043922875431481,0.03352358680372335,0.6183350019047777,0.032151865488985236
