DATE,SRAD,TMAX,TMIN,RAIN,VAPO,WIND,q,TAVG,RH,lcl,tendt,tendq,bowen,R2,R1
1971012,4.9,2.4,-5.0,0.6,4.0,0.0,0.0245546508758944,3.7,5.10975305378581,-3407.692122359309,2.9021990740740736e-06,6.439073525783369e-05,0.04507168713718013,0.5810603811350922,5.602253248306366
1971013,3.2,-1.6,-6.6,0.0,4.0,0.1,0.0245546508758944,2.5,5.566133171612459,-3571.8019203173353,-1.3930555555555556e-05,0.0,,0.687008288289577,7.486852641110342
1971014,3.4,1.6,-5.0,0.0,4.1,0.5,0.025168517147791756,3.3,5.3919301535994215,-3525.862728550271,9.287037037037035e-06,1.609768381445833e-05,0.5769175953559088,0.6152115486483773,6.084976204990922
1971015,7.9,2.0,-3.4,0.0,3.8,6.0,0.02332691833209968,2.7,5.206131611830618,-3413.763974150371,-6.965277777777773e-06,-4.829305144337518e-05,0.1442293988389766,0.6742381706852674,5.472127307778142
1971016,6.8,3.0,-5.6,0.0,4.1,1.9,0.025168517147791756,4.3,5.022802727301222,-3388.93281139887,1.857407407407407e-05,4.829305144337518e-05,0.3846117302372711,0.5320647001005514,5.504465413564622
1971017,7.0,3.4,-6.2,0.0,4.0,0.0,0.0245546508758944,4.8,4.727551121805866,-3257.385923376756,5.804398148148147e-06,-1.609768381445833e-05,-0.3605734970974431,0.49410953440157135,5.215655847356733
1971018,3.4,-3.4,-7.0,0.0,3.8,0.0,0.02332691833209968,1.8,5.553425371367141,-3536.48206051114,-3.482638888888888e-05,-3.2195367628916844e-05,1.081720491292323,0.7612592013992265,8.119733241290392
1971019,7.3,4.9,-8.6,0.0,4.2,0.5,0.02578238341968912,6.75,4.337039382272491,-3115.438933197078,5.746354166666666e-05,6.439073525783369e-05,0.8924194053161665,0.3695442104202739,4.9295244848540944
1971020,6.4,9.4,-2.0,0.0,5.8,0.5,0.03560424377004688,5.7,6.509272474610851,-4135.710937301052,-1.2189236111111109e-05,0.00025756294103133486,-0.04732527149403912,0.4479342449704144,5.056242449811967
1971021,3.5,10.5,2.4,0.0,7.3,6.7,0.044812237848507276,4.05,9.289744198893784,-5063.422078416263,-1.915451388888889e-05,0.00024146525721687625,-0.07932616936143708,0.5723569715217589,5.974768274522324
1971022,3.5,14.0,8.7,0.0,8.9,3.7,0.05463409819886504,2.6500000000000004,12.642236076949064,-5926.4791665007015,-1.6252314814814808e-05,0.00025756294103133497,-0.06310036199205211,0.703880215158426,5.8507848514560665
1971023,3.5,10.8,6.2,1.2,9.6,0.0,0.05893116210214656,2.3000000000000003,14.046613572898051,-6248.429791654705,-4.0630787037037044e-06,0.00011268378670120888,-0.036057349709744134,0.7322055478662219,7.824709325296448
1971024,7.1,15.2,2.1,4.2,8.5,0.1,0.05217863311127559,6.55,9.14793505628289,-5196.221538339505,4.933738425925926e-05,-0.00017707452195904293,-0.27862497502984035,0.41184044125631397,5.145812040974372
1971025,8.6,15.9,5.2,0.0,8.6,0.5,0.05279249938317296,5.35,10.070578581747766,-5411.338329255941,-1.3930555555555556e-05,1.6097683814458696e-05,-0.8653763930338438,0.48986241264811053,4.984911944157526
1971026,4.3,12.6,3.8,0.0,8.6,0.1,0.05279249938317296,4.4,10.766586320616382,-5550.661669868678,-1.1028356481481471e-05,0.0,,0.5499987114637689,6.176292799923173
1971027,9.0,14.4,-0.2,0.0,6.8,2.9,0.04174290648902048,7.3,6.872079774715555,-4377.876307680367,3.366550925925925e-05,-0.0002897583086602516,-0.11618479350917543,0.3674602077302655,4.285211924209464
1971028,7.3,11.4,4.4,0.9,7.6,2.9,0.04665383666419936,3.5,10.075688110644753,-5271.716880010293,-4.411342592592592e-05,0.00012878147051566737,-0.34254482224256894,0.6208682447069229,5.872304648556941
1971029,9.6,14.0,0.0,0.0,6.8,0.5,0.04174290648902048,7.0,7.016185911138797,-4420.67136832653,4.063078703703703e-05,-0.00012878147051566737,-0.3155018099602609,0.38262532622252055,4.398630220130163
1971030,7.1,13.8,1.4,0.0,6.7,1.2,0.041129040217123124,6.2,7.3033165110902365,-4489.871081734817,-9.287037037037035e-06,-1.609768381445833e-05,0.5769175953559088,0.428828509321158,4.390136013526543
1971031,6.5,13.4,4.4,0.0,7.6,4.4,0.04665383666419936,4.5,9.386914464894872,-5127.033128469695,-1.9734953703703705e-05,0.0001448791543301257,-0.1362166544590334,0.5444128847132357,5.146247653794683
1971032,5.4,13.8,7.2,0.0,8.2,3.7,0.05033703429558351,3.3000000000000003,11.069660409827673,-5550.800463620897,-1.3930555555555551e-05,9.658610288675036e-05,-0.14422939883897665,0.6438845922169308,5.434488802896903
1971033,4.0,11.2,-1.0,6.6,6.4,4.4,0.03928744140143104,6.1,7.011620094098558,-4366.6973042600475,3.2504629629629615e-05,-0.0002897583086602514,-0.11217842131920391,0.42746869370957863,4.964931414038207
1971034,7.3,-0.2,-3.6,4.7,3.8,2.4,0.02332691833209968,1.7,5.593569809998022,-3550.1229096129023,-5.107870370370369e-05,-0.0004185397791759191,0.12204026055605692,0.7783062411483219,6.415077787215085
1971035,4.7,-0.2,-3.6,2.0,4.3,0.0,0.02639624969158648,1.7,6.349520089974012,-3869.7620954464364,0.0,8.048841907229212e-05,0.0,0.7783062411483219,7.282051833135632
1971036,4.1,0.2,-8.6,0.6,4.0,0.5,0.0245546508758944,4.3999999999999995,4.862747875890627,-3312.0291978142864,3.1343749999999986e-05,-4.8293051443375276e-05,-0.6490322947753936,0.516116104185153,6.558282212294722
1971037,4.2,1.2,-3.3,0.0,5.6,0.5,0.03437651122625216,2.25,8.014192988614818,-4519.9819551142145,-2.4958912037037026e-05,0.00025756294103133486,-0.09690412734493721,0.719345689754958,8.639470647689025
1971038,4.3,3.4,0.5,0.0,6.0,1.2,0.0368319763138416,1.45,9.118736953437702,-4834.195956722348,-9.287037037037036e-06,6.439073525783369e-05,-0.14422939883897642,0.8129218766628622,7.9375202640869285
1971039,4.9,6.2,0.6,0.0,5.4,1.2,0.03314877868245744,2.8000000000000003,7.420113129163236,-4339.013741168139,1.5671875000000003e-05,-9.658610288675055e-05,-0.16225807369384848,0.6734715865752013,5.849339751515035
1971040,5.0,7.0,3.4,0.0,6.9,3.7,0.042356772760917843,1.8,10.284233079278902,-5209.526240729842,-1.1608796296296298e-05,0.00024146525721687644,-0.048076466279658794,0.778455716854417,7.145631115338117
1971041,4.4,8.4,4.2,0.2,7.6,1.2,0.04665383666419936,2.1,11.13575114033192,-5474.494724317107,3.482638888888889e-06,0.00011268378670120888,0.030906299751209256,0.748546922370792,7.185133262178753
1971042,10.9,6.7,-3.4,0.0,4.7,1.2,0.02885171477917592,5.05,5.482221554111019,-3643.9035283713897,3.4245949074074066e-05,-0.0004668328306192944,-0.07335805630603108,0.4851009820081462,4.8907675207108685
1971043,10.8,8.2,-6.0,0.0,4.7,0.0,0.02885171477917592,7.1,4.752039475096606,-3360.729462170562,2.3798032407407404e-05,0.0,,0.3598523387592871,4.40851934520446
1971044,10.7,11.2,-5.0,0.0,5.2,0.5,0.031921046138662715,8.1,4.9228353644893,-3494.3461436161497,1.1608796296296294e-05,8.048841907229202e-05,0.14422939883897656,0.31744570074003176,3.9977978128051914
1971045,8.1,13.2,-1.6,0.0,6.0,0.5,0.0368319763138416,7.3999999999999995,5.991155492337994,-3993.9156617568096,-8.126157407407409e-06,0.00012878147051566756,-0.0631003619920521,0.3586172570602592,4.066632584399957
1971046,9.4,13.6,-0.6,0.0,6.4,1.2,0.03928744140143104,7.1,6.541151914067997,-4224.845819458695,-3.4826388888888865e-06,6.439073525783369e-05,-0.05408602456461612,0.37593085754503247,4.237770602264533
1971047,7.2,13.7,7.1,0.0,8.2,1.2,0.05033703429558351,3.3,11.069660409827677,-5550.800463620897,-4.411342592592592e-05,0.0002897583086602514,-0.15224214321891963,0.6436612636815873,5.469937154687287
1971048,4.8,9.8,5.8,0.0,9.1,0.8,0.05586183074265976,2.0000000000000004,13.56073827508577,-6100.822703488061,-1.5091435185185175e-05,0.0001448791543301261,-0.10416567693926049,0.7614392501108886,7.904955913713788
1971049,4.9,7.2,3.8,18.4,8.1,1.2,0.049723168023686155,1.7000000000000002,12.254329732415144,-5743.314599042578,-3.4826388888888916e-06,-0.00016097683814458443,0.021634409825846454,0.789813298128751,8.338742360438312
1971050,6.7,11.0,1.2,2.2,8.0,0.1,0.0491093017517888,4.9,9.63125544325256,-5235.751558307058,3.7148148148148145e-05,-1.609768381445833e-05,-2.307670381423636,0.5080985953577312,6.358824783149565
1971051,5.0,7.0,3.6,5.4,7.5,1.9,0.046039970392301996,1.7,11.302792875362195,-5489.408293456969,-3.7148148148148145e-05,-8.048841907229221e-05,0.46153407628472404,0.7895136011080623,7.797362642858597
1971052,5.1,5.0,2.4,3.8,6.6,0.5,0.04051517394522575,1.3,10.17881040195431,-5143.237699983135,-4.643518518518517e-06,-0.0001448791543301259,0.03205097751977251,0.8327074912367664,7.835077231661347
1971053,5.1,6.2,2.4,2.1,7.3,0.1,0.044812237848507276,1.9000000000000001,10.830161786914106,-5373.41844912386,6.965277777777778e-06,0.00011268378670120906,0.061812599502418415,0.7662229139076587,8.007685753234844
1971054,5.2,5.8,1.9,0.8,7.0,0.1,0.0429706390328152,1.95,10.327890985271955,-5233.100375289286,5.804398148148128e-07,-4.829305144337518e-05,-0.012019116569914681,0.7601148222300956,7.8784719100723715
1971055,5.3,3.8,1.2,0.0,6.3,0.5,0.03867357512953367,1.2999999999999998,9.697524141513506,-5001.410808919198,-7.545717592592593e-06,-0.00011268378670120924,0.06696364946095318,0.8312178767036276,8.118862167744904
1971056,5.3,5.1,-1.0,1.4,6.0,0.1,0.0368319763138416,3.05,8.129709801835055,-4607.838622671539,2.0315393518518516e-05,-4.8293051443375e-05,-0.4206690799470169,0.6470291262423483,7.040067717162009
1971057,9.6,7.8,-0.4,0.0,6.0,2.4,0.0368319763138416,4.1,7.545397441072351,-4459.463254413414,1.2189236111111109e-05,0.0,,0.5612849869602399,5.842055172944471
1971058,9.6,0.8,-7.6,2.9,2.8,2.4,0.01718825561312608,4.2,3.4264856010284674,-2473.459287388836,1.1608796296296357e-06,-0.0005151258820626696,-0.002253584356859018,0.5341180487257207,4.363542735116486
1971059,9.9,-1.2,-8.0,0.1,3.0,1.9,0.0184159881569208,3.4,3.8903928571884356,-2741.784936836724,-9.28703703703704e-06,3.2195367628916844e-05,-0.2884587976779529,0.5988504204438758,5.415963394264956
1971060,9.7,-0.6,-8.7,0.0,3.5,0.5,0.0214853195164076,4.05,4.3478078634789705,-3025.4173577494175,7.54571759259259e-06,8.048841907229212e-05,0.09374910924533465,0.5427667675275838,6.064223007896491
1971061,8.6,-1.3,-6.4,0.0,3.6,0.5,0.02209918578830496,2.5500000000000003,4.979083451332448,-3298.513577254786,-1.7413194444444437e-05,1.6097683814458422e-05,-1.0817204912923226,0.6824130210361561,6.574617136513172
1971062,5.8,-1.8,-5.0,0.0,4.0,0.5,0.0245546508758944,1.6,5.938028181883628,-3694.986689369217,-1.1028356481481482e-05,6.439073525783369e-05,-0.17127241112128452,0.7875350763856822,7.601296640276245
1971063,5.7,-2.0,-9.4,0.2,3.9,1.9,0.02394078460399704,3.7,4.9788759263229885,-3343.1880894432825,2.437847222222222e-05,-1.6097683814458422e-05,-1.5144086878092524,0.5693944242153183,7.508364809781042
1971064,8.6,-4.0,-8.4,6.2,2.9,0.0,0.01780212188502344,2.2,4.094840478591487,-2822.807825044052,-1.741319444444444e-05,-0.00016097683814458424,0.1081720491292323,0.7144623102463362,6.4434230096387815
1971065,7.2,-2.0,-8.7,7.2,3.1,0.5,0.01902985442881816,3.3499999999999996,4.036922625587707,-2826.2740958455643,1.3350115740740735e-05,3.2195367628916844e-05,0.414659521662057,0.6014644996995708,5.939456034297542
1971066,6.0,-1.4,-12.2,0.0,3.6,0.0,0.02209918578830496,5.3999999999999995,4.068992691002228,-2911.8375767710045,2.3798032407407404e-05,8.048841907229212e-05,0.2956702676199016,0.4361236568752173,6.612323919219544
1971067,6.0,-1.0,-5.0,2.2,3.7,0.0,0.02271305206020232,2.0,5.326686320477287,-3441.8669607636443,-3.9469907407407397e-05,1.6097683814458422e-05,-2.4518997802625986,0.7426174253492905,6.616367086954076
1971068,6.1,-0.4,-4.6,11.4,4.6,0.0,0.028237848507278555,2.0999999999999996,6.612328168103072,-3994.0964618976545,1.1608796296296255e-06,0.0001448791543301257,0.00801274437994311,0.7325966856461695,7.917673395174609
1971069,9.8,3.8,-8.3,1.8,4.4,0.0,0.027010115963483843,6.050000000000001,4.77628519535786,-3331.8053457462133,4.585474537037038e-05,-3.219536762891666e-05,-1.4242653135349006,0.4085769336525363,5.587499133581085
1971070,16.1,4.4,-6.4,0.0,3.3,0.5,0.020257586972612877,5.4,3.7228989425419288,-2700.0104062508703,-7.545717592592595e-06,-0.00017707452195904285,0.04261323147515209,0.453577210648771,3.9917708989988268
1971071,11.6,1.0,-5.6,1.4,3.3,6.0,0.020257586972612877,3.3,4.318092869002625,-2983.23414676238,-2.4378472222222228e-05,0.0,,0.6137243401751407,5.087630156404095
1971072,15.7,3.2,-16.0,0.2,2.2,1.9,0.013505057981741921,9.6,1.844742062853206,-1221.167079372056,7.313541666666666e-05,-0.00017707452195904255,-0.4130205512207054,0.22948290644248356,2.8672555288536072
1971073,15.0,9.1,-4.6,0.0,3.9,0.8,0.02394078460399704,6.85,3.991871108762973,-2913.8290408876414,-3.1924189814814814e-05,0.00027366062484579317,-0.11665613141387798,0.3765132259537519,3.4252467092059176
1971074,6.5,5.8,1.2,1.4,7.2,2.9,0.04419837157660992,2.3,10.372573595568195,-5271.7588081989625,-5.282002314814814e-05,0.0005312235658771281,-0.09943087344202159,0.7229306207659065,8.11254674026836
1971075,9.7,14.6,3.0,6.2,8.6,0.0,0.05279249938317296,5.8,9.758380398765594,-5345.381645652738,4.063078703703703e-05,0.0002253675734024179,0.1802867485487205,0.4563514224885966,5.417739690667262
1971076,6.6,9.8,3.4,0.0,9.6,0.0,0.05893116210214656,3.2,13.171413750061472,-6114.316744642865,-3.018287037037036e-05,0.00016097683814458424,-0.1874982184906693,0.643836369677252,8.361270279622374
1971077,11.5,14.6,5.8,2.0,9.4,0.0,0.05770342955835184,4.4,11.829460732943165,-5860.3347061014065,1.3930555555555556e-05,-3.2195367628916844e-05,-0.43268819651692925,0.5551884092725663,5.95765377504286
1971078,13.2,17.8,3.0,0.0,6.9,3.7,0.042356772760917843,7.4,6.9295773370176725,-4407.930735280247,3.482638888888888e-05,-0.0004024420953614605,-0.08653763930338586,0.3720800758636343,3.501732198339996
1971079,13.2,20.4,9.4,0.0,8.4,2.4,0.05156476683937824,5.499999999999999,9.720950896566391,-5310.10244832466,-2.2056712962962977e-05,0.00024146525721687625,-0.09134528593135183,0.4920607674333503,3.6643763606904525
1971080,13.5,21.4,4.4,0.0,8.2,2.4,0.05033703429558351,8.5,7.699271107594938,-4793.077513642316,3.48263888888889e-05,-3.219536762891703e-05,-1.0817204912923173,0.3282932364565355,3.3523548832372603
1971081,13.3,20.6,12.0,0.0,7.8,6.7,0.04788156920799408,4.300000000000001,9.783526862385814,-5240.080650856477,-4.8756944444444436e-05,-6.439073525783351e-05,0.7572043439046282,0.5778902954098587,3.350296782315564
1971082,11.4,15.8,5.4,0.2,7.0,5.0,0.0429706390328152,5.2,8.198660765996681,-4766.817506574953,1.044791666666666e-05,-0.00012878147051566737,-0.08112903684692419,0.49990744246094365,4.04198903266489
1971083,17.1,9.2,1.5,0.0,5.0,1.2,0.030693313594867995,3.8499999999999996,6.359618913932824,-3977.935042592128,-1.5671875000000007e-05,-0.00032195367628916864,0.048677422108154525,0.58559632193275,4.400391609992472
1971084,17.6,10.8,-3.4,0.0,4.8,0.1,0.02946558105107328,7.1000000000000005,4.85621632951862,-3416.783064317798,3.7728587962962966e-05,-3.2195367628916756e-05,-1.1718638655666869,0.36763773784545634,3.782743748649575
1971085,18.0,14.5,-3.6,0.0,4.7,1.2,0.02885171477917592,9.05,4.156108124590096,-3091.6882140468374,2.2637152777777778e-05,-1.6097683814458422e-05,-1.40623663868002,0.2841531632763837,2.8999488557937454
1971086,15.2,14.8,-2.6,0.0,5.8,0.1,0.03560424377004688,8.700000000000001,5.289712472502108,-3714.206846417585,-4.0630787037036985e-06,0.00017707452195904274,-0.02294558617892803,0.300243797236205,3.5355369936045213
1971087,7.4,10.0,5.8,0.0,8.6,0.0,0.05279249938317296,2.1,12.68264599942816,-5888.468815590855,-7.661805555555556e-05,0.0004507351468048358,-0.1699846486316508,0.7513029193125462,7.346913666404301
1971088,7.5,8.0,4.8,5.6,8.3,0.1,0.05095090056748088,1.6,12.664108317612985,-5840.327129914194,-5.804398148148147e-06,-4.829305144337518e-05,0.12019116569914723,0.8021330362508785,8.101531505095773
1971089,7.5,5.2,3.0,12.2,7.5,2.4,0.046039970392301996,1.1,11.80334260030069,-5576.304542896176,-5.804398148148147e-06,-0.00012878147051566756,0.045071687137180065,0.8569236387044394,8.832075314655999
1971090,10.4,10.8,3.0,23.0,8.3,0.0,0.05095090056748088,3.9000000000000004,10.744165199821595,-5503.79558255926,3.250462962962963e-05,0.00012878147051566756,0.25240144796820835,0.585443392821092,6.7024642107565695
1971091,12.2,12.8,3.4,0.0,7.6,1.2,0.04665383666419936,4.7,9.255504682270141,-5098.111268872407,9.287037037037035e-06,-0.00011268378670120906,-0.08241679933655786,0.5277478969438409,5.351397662516321
1971092,15.2,13.4,6.8,0.0,8.7,3.7,0.053406365655070315,3.3000000000000003,11.782721715959614,-5751.846280568933,-1.625231481481481e-05,0.00017707452195904255,-0.0917823447157123,0.6429901584313553,5.937146480044371
1971093,12.8,17.0,6.5,0.0,8.9,2.9,0.05463409819886504,5.25,10.515662362819796,-5543.242323970152,2.263715277777777e-05,3.219536762891703e-05,0.7031183193400059,0.4997193696386679,4.819508123909296
1971094,18.2,21.4,4.8,0.1,8.5,1.9,0.05217863311127559,8.299999999999999,8.106850119855613,-4940.439634932802,3.540682870370369e-05,-6.439073525783405e-05,-0.5498745830735943,0.3376019539491144,3.482272983777021
1971095,9.0,20.8,11.6,0.0,10.2,0.8,0.0626143597335307,4.6000000000000005,12.7226987897895,-6127.3598508890955,-4.295254629629627e-05,0.0002736606248457931,-0.1569555222659449,0.5559344312290416,4.394720839280012
1971096,8.0,11.6,9.7,13.3,11.0,4.4,0.0675252899087096,0.9500000000000002,17.90391275035823,-6968.033564996338,-4.237210648148148e-05,0.00012878147051566775,-0.32902331610141405,0.8811165329013686,8.586516251783536
1971097,17.7,18.4,9.6,18.7,10.2,1.2,0.0626143597335307,4.3999999999999995,12.903471868086479,-6157.3590254654555,4.0050347222222204e-05,-0.00012878147051566775,-0.3109946412465419,0.5648454731749314,5.102356465312962
1971098,20.9,20.2,5.0,0.0,9.5,0.5,0.058317295830249194,7.6,9.56945255557167,-5423.3161901636895,3.7148148148148145e-05,-0.00011268378670120869,-0.3296671973462326,0.3686057385284167,4.219978147850703
1971099,17.5,17.8,9.6,0.0,10.5,2.4,0.0644559585492228,4.1000000000000005,13.594335631121215,-6311.135341402992,-4.063078703703702e-05,0.00016097683814458443,-0.25240144796820835,0.5865604221056596,5.4660336224724135
1971100,16.0,19.2,9.4,0.0,9.8,0.5,0.06015889464594128,4.8999999999999995,11.936998895402867,-5935.702913975775,9.287037037037024e-06,-0.00011268378670120906,-0.08241679933655777,0.5301067406130977,4.649479165686355
1971101,13.5,18.2,6.0,0.0,9.2,0.8,0.05647569701455711,6.1,10.26281752638711,-5532.860590075387,1.3930555555555556e-05,-9.658610288675073e-05,-0.14422939883897615,0.4475642156043046,4.625115040769563
1971102,10.6,13.0,9.0,0.0,8.0,2.4,0.0491093017517888,2.0,11.836870196258134,-5657.98012501967,-4.759606481481481e-05,-0.00019317220577350089,0.2463918896832516,0.7666432011651259,5.582377816346972
1971103,12.0,14.0,7.4,0.0,7.3,0.8,0.044812237848507276,3.3,9.797698209253314,-5171.491321677365,1.509143518518518e-05,-0.00011268378670120906,-0.13392729892190652,0.6443306904737404,4.7479677564206595
1971104,18.4,13.6,7.0,0.0,5.7,2.4,0.034990377498149525,3.3,7.5723932451115,-4423.273911391818,0.0,-0.0002575629410313346,-0.0,0.6434377486509669,3.7662316871403765
1971105,14.9,8.6,0.2,0.0,5.0,2.9,0.030693313594867995,4.2,6.2039746293019356,-3929.277004813496,1.044791666666667e-05,-0.00011268378670120924,-0.0927188992536275,0.5552797861399557,4.581461174643506
1971106,24.0,14.2,-2.6,0.0,4.3,0.0,0.02639624969158648,8.4,3.965223158486032,-2949.8391611104357,4.875694444444444e-05,-0.00011268378670120888,-0.43268819651692964,0.3121170838489007,2.6996682735760023
1971107,23.1,19.0,5.4,0.0,5.4,3.7,0.03314877868245744,6.8,5.599224694429188,-3779.61090010756,-1.857407407407408e-05,0.00017707452195904274,-0.10489410824652828,0.4083573418855422,2.5186036848177955
1971108,11.9,14.0,7.6,0.2,7.6,0.8,0.04665383666419936,3.2,10.293084097313647,-5315.1470160700865,-4.179166666666666e-05,0.0003541490439180853,-0.11800587177734433,0.653191968024199,4.952906881411343
1971109,24.2,17.0,0.4,0.0,6.3,0.8,0.03867357512953367,8.3,5.9241955020800265,-4008.5396975566587,5.920486111111112e-05,-0.0002092698895879598,-0.2829115131072226,0.3249286987908228,3.3480117297837366
1971110,23.7,17.0,1.0,0.0,5.9,1.2,0.036218110041944244,8.0,5.6491192438865205,-3861.195151802183,-3.4826388888888966e-06,-6.439073525783332e-05,0.054086024564616586,0.3393040536392415,3.1281401996984575
1971111,24.7,20.0,7.8,0.0,5.8,1.2,0.03560424377004688,6.1,6.330012590565536,-4079.4630459201617,-2.2056712962962963e-05,-1.6097683814458513e-05,1.3701792889702684,0.4526100136766177,2.549671932327422
1971112,24.5,20.0,1.0,0.0,7.4,0.1,0.04542610412040464,9.5,6.456287251733405,-4322.073084450498,3.946990740740741e-05,0.00025756294103133475,0.15324373626641244,0.28113887014013544,3.278467136960651
1971113,22.7,24.8,2.4,0.0,8.0,0.0,0.0491093017517888,11.200000000000001,6.246030831731445,-4321.72062906566,1.9734953703703715e-05,9.658610288675055e-05,0.20432498168855004,0.23203996690518217,2.6528868895755275
1971114,12.2,21.8,14.0,0.0,8.8,1.2,0.054020231926967685,3.9000000000000004,11.428364681991878,-5702.986406241079,-8.474421296296297e-05,0.00012878147051566756,-0.658046632202829,0.6118520430483311,3.5348946228002873
1971115,9.6,16.2,9.0,0.1,11.4,0.5,0.06998075499629905,3.5999999999999996,15.382929783547418,-6705.846660068642,-3.4826388888888966e-06,0.00041853977917591915,-0.008320926856094809,0.623487247986828,6.609076473981859
1971116,19.0,17.4,9.4,4.3,9.9,0.1,0.06077276091783864,3.999999999999999,12.85794182111824,-6107.077038343972,4.643518518518512e-06,-0.0002414652572168766,-0.019230586511863476,0.593523728114605,5.265025056123827
1971117,23.1,23.2,5.6,0.0,7.5,0.5,0.046039970392301996,8.8,6.8678483426297,-4464.590170022916,5.572222222222223e-05,-0.00038634441154700237,-0.14422939883897637,0.31986386174346226,2.7348235282397617
1971118,16.1,22.5,10.2,0.0,8.8,1.9,0.054020231926967685,6.15,9.757065575394035,-5372.119947161981,-3.0763310185185185e-05,0.0002092698895879598,-0.14700304112434115,0.4564751122008164,3.3825851275182752
1971119,23.7,15.6,6.0,5.6,7.1,0.5,0.043584505304712556,4.8,8.558367476957915,-4868.254461862838,-1.5671875000000007e-05,-0.0002736606248457935,0.057267555421358245,0.5278448880521333,4.1562514572820355
1971120,21.8,23.5,7.4,0.0,10.1,0.5,0.06200049346163336,8.05,9.902243777860312,-5574.907306794927,3.7728587962962966e-05,0.0004829305144337529,0.07812425770444553,0.35555729330525554,3.6803385836733793
1971121,22.4,28.0,7.0,0.0,11.1,0.8,0.06813915618060697,10.5,9.270389673639404,-5555.097249431061,2.8441550925925913e-05,0.00016097683814458443,0.17668101357774585,0.26486156468737004,3.1110420320300882
1971122,10.3,26.5,14.2,0.0,13.8,0.5,0.08471354552183569,6.15,15.813953265169049,-7111.70569688006,-5.049826388888888e-05,0.0004346374629903775,-0.11618479350917542,0.4673808995351283,4.314175801621623
1971123,16.4,23.5,10.0,1.4,13.9,0.0,0.08532741179373303,6.75,15.28794776780065,-7049.318001677231,6.965277777777773e-06,1.6097683814457968e-05,0.4326881965169412,0.4239315400288206,5.1989332374386334
1971124,22.3,21.5,14.6,0.0,14.8,0.5,0.09085220824080928,3.45,20.648221444197368,-7859.416472125233,-3.830902777777777e-05,0.0001448791543301261,-0.2644205645381229,0.647872759490539,6.302101044948669
1971125,23.7,24.5,11.6,0.0,11.5,0.1,0.0705946212681964,6.45,12.709893506625182,-6305.787409755548,3.482638888888888e-05,-0.0005312235658771279,-0.06555881765408018,0.44403237184867567,3.9868578894521716
1971126,9.7,14.6,12.0,0.0,13.0,0.5,0.0798026153466568,1.2999999999999998,20.905162993809864,-7608.901119379402,-5.9785300925925926e-05,0.0002414652572168761,-0.24759380134024314,0.8439680334004989,8.451036808815315
1971127,14.9,16.5,11.6,14.6,11.4,0.0,0.06998075499629905,2.45,16.698016394961723,-6881.433656779198,1.3350115740740745e-05,-0.0002575629410313344,-0.05183244020775724,0.727698316822427,6.487920298153656
