DATE,std_RAD,std_Tmax,std_Tmin,std_RAIN,std_VAPO,std_WIND,std_q,std_Tavg,std_qsat,std_RH2,std_RH,std_dewpoint,std_lcl,std_tendt,std_tendq,std_bowen,std_R2,std_R1,RAD,Tmax,Tmin,RAIN,VAPO,WIND,q,Tavg,qsat,RH2,RH,dewpoint,lcl,tendt,tendq,bowen,R2,R1,rolling_mean_RAD,rolling_std_RAD,rolling_mean_Tmax,rolling_std_Tmax,rolling_mean_Tmin,rolling_std_Tmin,rolling_mean_RAIN,rolling_std_RAIN,rolling_mean_VAPO,rolling_std_VAPO,rolling_mean_WIND,rolling_std_WIND,rolling_mean_q,rolling_std_q,rolling_mean_Tavg,rolling_std_Tavg,rolling_mean_qsat,rolling_std_qsat,rolling_mean_RH2,rolling_std_RH2,rolling_mean_RH,rolling_std_RH,rolling_mean_dewpoint,rolling_std_dewpoint,rolling_mean_lcl,rolling_std_lcl,rolling_mean_tendt,rolling_std_tendt,rolling_mean_tendq,rolling_std_tendq,rolling_mean_bowen,rolling_std_bowen,rolling_mean_R2,rolling_std_R2,rolling_mean_R1,rolling_std_R1
11,1.4431128551307684,4.959677640618448,5.011545291314501,4.000339066089044,2.187477421886765,2.0378628652270168,0.001342818609833277,4.577834214118509,0.0012360436258902487,0.2749988448149395,0.2753416130715053,9.339890339964231,1018.2598110012332,0.028388849958779216,0.038563601910547085,1.6914312557879865,0.20961179220561774,0.26780737011113365,3.5533333333333337,2.143333333333333,-2.56,1.306666666666667,5.033333333333333,2.923333333333334,0.0030897935685500456,-0.20833333333333345,0.0038771339000596666,0.8081695973366199,0.8103768861903895,-4.679637726971756,570.1790661422531,0.012421412037037038,0.005151258820626694,1.2984193892631406,0.7380861979908282,0.6899305641798882,3.8343333333333343,0.17104652460733324,2.013333333333333,0.750691861954649,-3.1173333333333337,0.6223606988766021,0.9470000000000001,0.5346383339680651,5.001666666666666,0.19886871406055548,2.5323333333333333,0.3596158787469124,0.0030703544699399623,0.00012207879609737457,-0.5519999999999999,0.6249280452407261,0.0037886916712997266,0.00013943412252799908,0.8065281053052378,0.025101044218803666,0.8087335629320938,0.025125883476533523,-4.790408107387718,1.0429738210704558,545.7302746376731,95.28887982184533,-0.0003173070987654323,0.007396897711223835,-0.0001180496813060285,0.003312862364638689,0.738648636578364,0.4022489057960071,0.7104824402172817,0.03153121556884208,0.6801277914023512,0.017335621610740197
12,1.6275077908247941,5.368816946246057,5.12203376453704,3.3598730818941336,2.4020226151471102,2.411145099253708,0.0014745206677735036,4.874369985815674,0.0012682141909835225,0.2768875214431495,0.27737711494852074,9.969023725549784,1032.603399837196,0.038499934491045475,0.0457186533837454,1.693379223840515,0.19502887046689132,0.2799433415033958,4.253333333333334,2.816666666666667,-2.316666666666667,1.3766666666666667,4.983333333333333,2.4500000000000006,0.003059100254955177,0.24999999999999983,0.004023061458759854,0.7575357557888273,0.7598266643517303,-5.166848338328312,683.2853864723157,0.005320698302469138,-0.0008048841907229203,0.9252775391622909,0.7157757352510572,0.6480679538424315,3.8726666666666683,0.21677091509155422,2.0446666666666666,0.7794065485362784,-3.084666666666667,0.6575810516629661,0.9296666666666666,0.5153793999821162,4.999666666666666,0.19895064218215422,2.487333333333333,0.335867404760044,0.0030691267373961677,0.00012212908900794396,-0.5199999999999999,0.6595836696613634,0.003803179788903812,0.0001562756826571536,0.8023868876638416,0.02951808530227222,0.8046009342669107,0.02952479756066277,-4.827815555822159,1.0497543628908126,554.385008188134,103.97131387322942,0.0003714814814814815,0.007585860154531295,-3.219536762891671e-05,0.003279318244960438,0.7591759519035712,0.4064079330452299,0.7112470060409972,0.031560519901233035,0.677246690201256,0.02010799969411886
13,1.6353705334294106,4.512996557835435,5.709383282918074,0.4968868600840014,2.03204500357441,1.1235667754301815,0.0012474038906718804,4.605762569930708,0.0012071458556904132,0.18547729548205238,0.18588406798618584,7.520594869153758,653.5253833519234,0.03401693694562598,0.036832142347209926,1.8866923686404795,0.2182842898262908,0.17698144119388257,4.506666666666667,3.5900000000000003,-3.3466666666666662,0.2,5.090000000000001,2.096666666666666,0.0031245793239575628,0.12166666666666667,0.003968340449461371,0.7763039532939299,0.7787231804796257,-3.922208535003998,522.0075556335919,-0.0014897955246913554,0.0017170862735422312,0.5789275394205669,0.6372693421547893,0.6155398069865619,3.949666666666668,0.2881119895431616,2.113,0.8860391123658001,-3.1976666666666667,0.5849259740016065,0.7733333333333332,0.4694625243066748,5.007,0.2009879917793757,2.4086666666666665,0.3247532776709496,0.003073628423390082,0.0001233797492097419,-0.5423333333333332,0.6301656650691932,0.003802786256905076,0.00015580680536936205,0.8031057509858917,0.028693806629216334,0.8053306485505886,0.028692202937544414,-4.75180818574174,1.0882723784630235,543.5168313386873,100.7389834612664,-0.0002592631172839503,0.007435836757442912,0.00011804968130602826,0.003325969837855282,0.8033098702702555,0.35168593871208315,0.7044039377400951,0.039353452012111274,0.6744446871991079,0.02631731161349985
14,1.755529850920019,3.7392681686102183,5.248164430070525,2.6784044830295226,2.122471450331256,1.7821722506633537,0.0013029136364234306,4.246701221462114,0.0009214122023575162,0.306856432129734,0.3073258191302643,10.024502844561738,1151.4479221892682,0.028396276531181333,0.036355982495095404,1.9408220634512752,0.1616997607418229,0.26622297411788,4.486666666666667,1.616666666666667,-3.923333333333334,1.0833333333333333,4.316666666666666,2.6800000000000006,0.0026498560736902704,-1.1533333333333329,0.003585240288544975,0.7482914170784709,0.75024400948544,-7.179140869983507,758.9249151286677,-0.01480121527777778,-0.012448875483181184,0.4570983759859484,0.6834055275962603,0.6135716047462129,3.9986666666666677,0.33486758024075225,2.0149999999999997,0.8807800274700391,-3.3163333333333336,0.6011561905462658,0.7949999999999999,0.4791485503821685,4.925333333333334,0.2901093876283972,2.372,0.258696638202517,0.0030234960111851306,0.00017808836822586987,-0.6506666666666664,0.6330560796643532,0.003769531829602163,0.00016381728111092847,0.7971032426944247,0.03337858443253708,0.7992923266562797,0.03341831386926223,-5.060534047363295,1.2979623379011025,567.5419298584958,120.80586093311362,-0.0012576195987654322,0.008681700648514385,-0.0013146441781807718,0.005097521425223321,0.7497366092326105,0.36030699838052876,0.7027088585940545,0.0399083181887279,0.6679713715482987,0.03249786634964364
15,1.9656855140713336,3.2473525910462375,5.3346449536599145,1.6336828150623013,1.7713589821597884,1.7179545442449735,0.0010873775345703314,3.7906573748273975,0.0009238190556458771,0.23463625094759585,0.23494045385981813,8.589784461152934,934.5396346608499,0.04404624056108138,0.03963439035203704,2.065812947053967,0.2192616026870848,0.23036301553247915,4.756666666666667,1.523333333333333,-3.8466666666666662,0.6066666666666667,4.823333333333334,2.496666666666667,0.0029608816514516004,-1.1616666666666666,0.0035650847199830632,0.8356153218766301,0.8377071403564341,-4.812830588000879,473.429079482962,-9.673996913580189e-05,0.008156159799325604,1.1042055527943349,0.7076456428691672,0.690171980152511,4.075333333333335,0.4116279034081606,1.9213333333333331,0.8779988469859409,-3.3379999999999996,0.6174023639510502,0.8009999999999999,0.47605905329299475,4.898333333333333,0.2852603316097834,2.407333333333333,0.2478988244435497,0.0030069216218439015,0.0001751116962855019,-0.7083333333333331,0.6523797841104898,0.003747668271736193,0.00017586044677764468,0.7987056264633897,0.03492683143779708,0.8008739138546133,0.03494602962826913,-5.157953427200774,1.2308883339154546,571.8400686450302,116.05753496472472,-0.0006694405864197528,0.008524138506303782,-0.0004346374629903777,0.005919503019950489,0.7699094664645675,0.3751502464926466,0.7073670850826181,0.037129053896712214,0.6701657751149563,0.03324930906233694
16,1.8235401971370722,4.081041111251409,3.15209107751022,1.9393208907350479,1.818503237002482,1.795729288662665,0.0011163178025319952,3.110902223419785,0.0007782813534181277,0.2701516340888022,0.2705909793134341,8.772015000461119,1013.2090433041152,0.03930250918621718,0.01999279680188244,2.391564965169906,0.20969384521704965,0.22750274552209973,4.456666666666666,1.2600000000000002,-2.7466666666666666,0.62,4.283333333333333,2.7866666666666675,0.002629393864627025,-0.7433333333333331,0.003638500957593858,0.7268927642807068,0.7289420664238049,-6.6641960878982625,743.2809078637217,0.004856346450617285,-0.008692749259807547,0.5906931963491444,0.7747657707712717,0.6236335075288217,4.121,0.4273722464515419,1.8073333333333335,0.8829381366134432,-3.2493333333333334,0.633728531669398,0.7193333333333332,0.42185890801499626,4.788333333333333,0.2895132142658914,2.463,0.26552742761307147,0.0029393963319351924,0.00017772239750642418,-0.7209999999999998,0.6516314757951103,0.0037322310065652326,0.00017821116034399888,0.7849523762846116,0.03320884960502564,0.787095972275276,0.03321812850927559,-5.508643522590782,1.0889379500647363,611.6685787771876,96.20273887781029,-0.00014704475308641927,0.008702890217350689,-0.0017707452195904264,0.006143370007700558,0.7116844315908383,0.34998727327250007,0.7184759517452266,0.03916744538566777,0.6615403183783517,0.032986621473051356
17,1.8636140886096477,4.998298561085274,5.68651965152029,0.8861384650890317,1.8629756200550616,1.879009888457094,0.0011436178985188732,4.90369201748018,0.0011530618215521173,0.24698264901899003,0.24724961722355726,9.001069392999709,863.2198711633542,0.04105189694942809,0.030975284805100853,2.0608330353593467,0.23024459631508523,0.21128394003674053,4.426666666666667,1.7666666666666664,-4.473333333333334,0.25999999999999995,4.7366666666666655,2.1966666666666663,0.0029076799078871624,-1.3533333333333333,0.003585829444269286,0.8141571227343043,0.8162631255604862,-5.239102683592324,510.64782110882027,-0.007081365740740741,0.007297616662554487,0.864417739519071,0.6646648884629547,0.6621619837959817,4.158000000000001,0.43708970178603834,1.763,0.8715297321801899,-3.431,0.7016964452201303,0.6679999999999998,0.4451472221442207,4.755,0.2721485160988659,2.4666666666666663,0.26109456212332427,0.002918934122871947,0.00016706279498000955,-0.8339999999999999,0.6537154966935416,0.0037051460450164358,0.00017777735986302306,0.785603315613631,0.03376232313106618,0.7877321883258706,0.033759943360601306,-5.603685695314593,1.0091848298244128,610.4271863214424,97.54390166141316,-0.001311793981481481,0.008781085097832902,-0.0005365894604819475,0.0066329055822110855,0.7550617423412828,0.33795923597050936,0.7115854952910903,0.042163480580817,0.658953994666016,0.03166684292528727
18,2.1083986405768256,4.670087006007293,4.788112675001054,1.1880874227673361,2.226354682527875,2.1244850626938274,0.001366684048884617,4.243849166396755,0.0010863850337070925,0.31201442287053416,0.3127020872083559,11.756403458900897,1303.3215920318137,0.03369747808568605,0.034944834138447366,1.264492233591649,0.19574105288322585,0.27663526273623235,4.849999999999999,2.2833333333333328,-3.746666666666667,0.44999999999999996,4.03,2.8966666666666674,0.002473881075746361,-0.7316666666666669,0.003709266086795087,0.6662194941309337,0.6681919199983898,-8.957071032073852,1022.6599765817042,0.007216801697530865,-0.01137569656221729,0.42749435560337495,0.6721350020278453,0.5418734529810086,4.270666666666668,0.4573374365435197,1.888333333333333,0.8440938599731928,-3.398666666666667,0.6759578480539142,0.6866666666666664,0.4299468815884753,4.676666666666667,0.35393728955603315,2.521,0.28984052660764625,0.0028708479315733204,0.00021727016442521873,-0.7551666666666665,0.6077119860795006,0.0037165548629581138,0.00017354649690731205,0.7716280905339621,0.049602424814920075,0.7737480423186215,0.04964292268168381,-5.897946047085284,1.467297067339789,654.1666186689206,161.8657557474513,0.0009151601080246919,0.0076615723880528366,-0.0012609852321325767,0.007418240128851066,0.6947580390169492,0.3371447936490787,0.7086995850016807,0.04392001687281707,0.6450608238482455,0.04752225008484499
19,1.8001787906096773,3.870948382413585,4.2942369827907525,0.6117245266880544,1.3300635193543358,1.080208579262655,0.0008164811340127283,3.6997141859164286,0.0009231398237611235,0.18809215034416266,0.18809987970402411,5.71859186434675,689.7284073343783,0.02904243236967238,0.03679832369766906,1.0811609237866777,0.16614237010759206,0.1775587001635037,4.306666666666667,1.9300000000000004,-4.376666666666666,0.25999999999999995,4.73,2.0266666666666664,0.0029035874660745128,-1.2233333333333336,0.0035463824470697665,0.8419463553356495,0.8440790809807748,-4.2542996959602934,405.0878409483829,-0.005707658179012345,0.011268378670120897,0.7684343410516661,0.6495035586848098,0.679458293851091,4.333666666666668,0.40704733246171476,1.9759999999999995,0.791630291561988,-3.4723333333333337,0.7420875626348168,0.6839999999999997,0.4327768506622506,4.674,0.3533675734632541,2.4863333333333335,0.3277210873763105,0.002869210954848261,0.0002169204349313045,-0.7481666666666665,0.6011924621476967,0.003709289274518253,0.0001795013985587451,0.7777504827291033,0.054396404454919646,0.7798697468591042,0.0544348901724802,-5.727558167175368,1.5557874475644187,634.2268379353351,179.93850680737228,8.126157407407488e-05,0.00790400635527638,-4.292715683855569e-05,0.008414928763451195,0.7465161666333945,0.29899591982405727,0.6999535225457256,0.04630941453603112,0.6455979329148703,0.047915491187725555
20,1.8909372486047547,4.090736661871747,4.148928680442976,2.2038341719537935,2.013734450413363,1.7645324345683413,0.0012361636596665301,3.8255737305424,0.0009963585630857039,0.25311394514586666,0.2536074070873758,9.380810336295637,1002.0023847632104,0.030762170936086956,0.021316972744980983,2.2510226498052144,0.14815398681058914,0.22862202650657645,4.723333333333331,2.363333333333333,-3.5466666666666673,0.9033333333333334,4.673333333333334,2.543333333333334,0.002868801710666995,-0.5916666666666668,0.0037206154549027483,0.7674006553818621,0.7695598636855377,-5.66809308271174,643.778026413504,0.007332889660493828,-0.0009122020828193123,1.1657974074124382,0.6652849982314234,0.6316122415506307,4.432,0.36421808688588614,2.129333333333333,0.686513467268298,-3.488333333333334,0.741760085668781,0.7066666666666663,0.4382512949562891,4.67,0.3530991537028638,2.509666666666667,0.3220284858192091,0.002866755489760671,0.00021675566109369013,-0.6795,0.5724368799103369,0.003721945520743967,0.0001748757796513225,0.7742532437237934,0.053757956397087046,0.7763913937512614,0.053804956668262974,-5.654342864052492,1.5377361952061765,633.3280575775923,179.85804556871892,0.0007971373456790128,0.008230786056511613,-6.439073525783377e-05,0.008417057512275736,0.8180765436561976,0.3057536921656997,0.6908536664040408,0.04281979883728914,0.6396021389615141,0.04519796599618661
21,1.8019019326013954,3.979060132773804,4.26423242341685,3.4182555879231464,1.9556461142389567,1.7789833077337747,0.001200505189298427,3.7363944757159833,0.0010065961908890316,0.30161970455364157,0.30202149618716806,10.08916240724005,1178.590475224861,0.03375046078009218,0.03849247753811038,1.6203770851740606,0.16912608633013823,0.25489877210871303,4.306666666666666,2.5466666666666673,-3.533333333333334,0.9633333333333334,4.5600000000000005,2.493333333333333,0.0027992301998519616,-0.4933333333333335,0.003743875018417018,0.7665279891149402,0.7686033157461797,-6.256420112971877,724.4974497620036,0.0011415316358024685,-0.0018244041656386215,0.18767740009005693,0.661865388080583,0.6273905902459455,4.507333333333333,0.2056954478931192,2.169666666666666,0.6991590186311931,-3.585666666666667,0.6664463524851343,0.6723333333333331,0.39758545940572865,4.622666666666667,0.3299487427457572,2.4666666666666663,0.28751382146057664,0.002837699152890863,0.0002025444046265593,-0.708,0.5531418678114376,0.0037086196325797024,0.00016661850024592614,0.7700890829016255,0.0524353772082811,0.7722140367068404,0.05247845865218343,-5.812021102652504,1.507223941724183,648.7598959395674,180.4571034290013,-0.00033085069444444405,0.0071646030138366994,-0.0007619570338843653,0.008223613520832309,0.7070023447388892,0.3135224494334138,0.6832315854130162,0.04018051435697152,0.6333481415681198,0.0416476648336139
22,1.5860889511372116,4.370382292123922,3.3486727513154078,0.6601985072427211,1.566179919495166,1.9980133811524807,0.0009614250283010051,3.4842374947095998,0.0010351065269049331,0.17743998064878724,0.17757986175482474,6.437956779157428,612.9274166279997,0.032261519106800814,0.03037814808705719,1.7898234953124488,0.2009082274138346,0.17636313570437637,4.086666666666668,2.39,-2.4866666666666664,0.2,5.213333333333335,2.5033333333333334,0.0032002894974915695,-0.048333333333333194,0.0038553391771734406,0.8315821651658607,0.833953766355667,-3.103708717891167,397.49741279079814,0.00516591435185185,0.010517153425446171,0.5588254918492587,0.7262482839325155,0.7082406728493567,4.490666666666667,0.23344336030209978,2.127,0.6675946319381187,-3.6026666666666665,0.6317442051501067,0.5546666666666664,0.3351992221329259,4.645666666666668,0.3641294370324653,2.472,0.2876649285385886,0.0028518180771445025,0.0002235267799992039,-0.7378333333333333,0.5013525225346451,0.0036918474044210616,0.00013731367495144707,0.7774937238393289,0.055598506292250265,0.7796267469072341,0.05567241696914417,-5.605707140608789,1.7300793065586912,620.1810985714156,196.31500903545796,-0.0003463290895061728,0.007151191440867538,0.00037024672773254373,0.008963184023145485,0.670357140007586,0.3065127413741479,0.6842788402811621,0.04124535103925887,0.6393654134688123,0.04788979783708147
23,1.716572366565177,4.0191567137467,3.6977859172287366,2.6400997020532406,2.1220273325289667,1.7470138726593927,0.001302641007483856,3.448337930475872,0.0009853142566911364,0.28572857357090503,0.2863347372655023,10.451162887174776,1162.926129125104,0.031996157228440736,0.03477244470415816,1.7130464114012443,0.1814561879424081,0.2816474841432684,4.260000000000001,2.549999999999999,-2.15,0.6766666666666666,4.89,2.0633333333333335,0.0030018060695780908,0.2,0.003919378582853654,0.7657299369021705,0.7679357545854315,-5.445544421773559,701.8770681158389,0.002882851080246914,-0.005204917766674891,1.8081561565398714,0.7333509849577997,0.6717030378811217,4.465999999999999,0.2443424029441949,2.0229999999999992,0.4644642473183876,-3.4829999999999997,0.7812674886931417,0.602333333333333,0.31226788910789616,4.6256666666666675,0.34182173536133115,2.4686666666666666,0.29264734602555775,0.002839540751706555,0.00020983283433974635,-0.73,0.5166523295501818,0.0036869512177602898,0.00012683222282612193,0.7764363222001531,0.055724057505863824,0.7785480043178147,0.05579624451133022,-5.758040729285746,1.6295193218275148,638.1680498196404,194.55279994789927,9.093557098765414e-05,0.00720697144331328,-0.0003219536762891685,0.009113634955257365,0.7932800017195165,0.4691218127127523,0.6938870045614631,0.04025698711178267,0.6449817365582683,0.048078091811160927
24,1.6666574712390012,4.919163792129014,3.879898090852683,1.867569568169824,2.0010227270131113,2.0445722931872488,0.0012283603614134271,4.032635899613375,0.001156130389452073,0.22167688135837343,0.222079371849293,8.072419528193493,876.2924004225877,0.02675781451681055,0.0394040971087316,1.4173716877900988,0.16388506119260066,0.20635932734526116,4.4866666666666655,3.99,-2.1533333333333333,1.1333333333333333,5.473333333333334,1.98,0.003359894728184883,0.9183333333333328,0.0041632623603897745,0.8136741335975862,0.8161376721398733,-2.9865245388678052,495.2128302862753,0.008338985339506173,0.009390315558434077,1.3892148297755167,0.664405651410871,0.666174425926249,4.465999999999999,0.24434240294419488,2.2603333333333326,0.7514618674767235,-3.306,0.8662973572112004,0.6073333333333332,0.3211007303204802,4.741333333333334,0.41376978151958527,2.3986666666666667,0.3190115907952692,0.0029105446171560157,0.0002539993132052126,-0.5228333333333334,0.7079687732877892,0.0037447534249447694,0.00019087341781060717,0.7829745938520647,0.055890333308156875,0.785137370583258,0.055972868069978914,-5.338779096174176,1.7575858504635335,611.7968413354012,194.23831170654597,0.002404955632716049,0.005376607936064402,0.0018619654278723575,0.008479360520445853,0.8864916470984733,0.48715883810939176,0.6919870169429243,0.04124293124157555,0.6502420186762718,0.0471279042516909
